lemma,manual_lemma,unique_candidates,pos,lemma_freq,base_freq,true_lemma,true_base
Fülle,,full,ADJ.,9837,0,0,
Funke,,Funk,ADJ.,2573,0,0,
Fürbitte,,Fürbitt,ADJ.,834,0,0,
Fürbitte,,furbitt,ADJ.,834,0,0,
Furche,,Furch,ADJ.,223,0,0,
Furore,,Furor,ADJ.,1093,0,0,
Fürsorge,,Fürsorg,ADJ.,2228,0,0,
Fürsorge,,fursorg,ADJ.,2228,0,0,
Gabe,,Geb,ADJ.,7861,0,0,
Galoppade,,Galoppad,ADJ.,68,0,0,
Game,,Gam,ADJ.,20975,0,0,
Ganze,,Ganz,ADJ.,32492,0,0,
Gänze,,Gänz,ADJ.,930,0,0,
Garde,,Gard,ADJ.,3343,0,0,
Garderobe,,Garderob,ADJ.,1737,0,0,
Gasse,,Gass,ADJ.,4718,0,0,
Gaststätte,,Gaststätt,ADJ.,6313,0,0,
Gaststätte,,gaststatt,ADJ.,6313,0,0,
Gaststube,,Gaststub,ADJ.,375,0,0,
Gate,,Gat,ADJ.,1901,0,0,
Gatte,,Gatt,ADJ.,1697,0,0,
Gebäude,,Gebäud,ADJ.,52944,0,0,
Gebäude,,gebaud,ADJ.,52944,0,0,
geboren,,Gebore,ADJ.,0,0,0,
Gedanke,,Gedank,ADJ.,83576,0,0,
geglaubt,,Geglaub,ADJ.,0,0,0,
geistlich,,Geistlic,ADJ.,0,0,0,
Gelände,,Geländ,ADJ.,22169,0,0,
Gelände,,geland,ADJ.,22169,0,0,
gelehrt,,Gelehr,ADJ.,0,0,0,
Gemeinde,,Gemeind,ADJ.,82421,0,0,
Gemenge,,Gemeng,ADJ.,159,0,0,
Gemüse,,Gemüs,ADJ.,14669,0,0,
Gemüse,,gemus,ADJ.,14669,0,0,
Genese,,Genes,ADJ.,705,0,0,
Genosse,,Genoss,ADJ.,4174,0,0,
Genre,,Genr,ADJ.,9636,0,0,
Geschäftsstelle,,Geschäftsstell,ADJ.,5191,0,0,
Geschäftsstelle,,geschaftsstell,ADJ.,5191,0,0,
Geschichte,,Geschicht,ADJ.,181274,0,0,
Geselle,,Gesell,ADJ.,2247,0,0,
Getreide,,Getreid,ADJ.,4788,0,0,
Getriebe,,Getrieb,ADJ.,6634,0,0,
Gewinde,,Gewind,ADJ.,2195,0,0,
Gilde,,Gild,ADJ.,4844,0,0,
Giraffe,,Giraff,ADJ.,1039,0,0,
Gitarre,,Gitarr,ADJ.,12702,0,0,
Glashütte,,Glashütt,ADJ.,728,0,0,
Glashütte,,glashutt,ADJ.,728,0,0,
Glatze,,Glatz,ADJ.,1288,0,0,
Glaube,,Glaub,ADJ.,41838,0,0,
gläubig,,Gläubi,ADJ.,0,0,0,
gläubig,,glaubi,ADJ.,0,0,0,
Gläubige,,Gläubig,ADJ.,5988,0,0,
Gläubige,,glaubig,ADJ.,5988,35,0,
Gleiche,,Gleich,ADJ.,10225,0,0,
Gleichgeschlechtliche,,Gleichgeschlechtlich,ADJ.,7,0,0,
Glocke,,Glock,ADJ.,5155,0,0,
Glosse,,Gloss,ADJ.,723,0,0,
Glückselige,,Glückselig,ADJ.,43,0,0,
Glückselige,,gluckselig,ADJ.,43,0,0,
Glühbirne,,Glühbirn,ADJ.,1796,0,0,
Glühbirne,,gluhbirn,ADJ.,1796,0,0,
Gnade,,Gnad,ADJ.,7799,0,0,
