lemma,POS,freq
Sperre,NN,57063
rapide,ADJD,57060
rapide,ADJA,13551
Crash,NN,57028
Fels,NN,57022
Spektakel,NN,56987
Saite,NN,56969
Kiosk,NN,56922
Globus,NN,56883
Parkett,NN,56731
Moped,NN,56715
trauen,VVINF,56675
Strophe,NN,56639
Satire,NN,56622
mögen,VMINF,56599
Modern,NN,56550
Grippe,NN,56536
inspirieren,VVINF,56503
Byte,NN,56488
Vatikan,NN,56438
Wolle,NN,56407
Mutti,NN,56308
Delta,NN,56218
Kabinett,NN,56217
Lodge,NN,56201
surfen,VVINF,56158
Des,NN,56094
Out,NN,56030
recherchieren,VVINF,56016
Schnauze,NN,55947
qualifizieren,VVINF,55785
Soße,NN,55770
Ballade,NN,55761
Stapel,NN,55595
Back,NN,55572
Riff,NN,55570
Drink,NN,55560
Sprichwort,NN,55556
minus,ADV,55483
minus,APPR,30632
Clown,NN,55453
Scheune,NN,55444
Fünf,NN,55302
Sumpf,NN,55295
Staunen,NN,55204
Plasma,NN,55204
putzen,VVINF,55200
Sphäre,NN,55191
Komma,NN,55166
Mücke,NN,55150
zitieren,VVINF,55112
Üben,NN,55106
Check,NN,55033
Canyon,NN,54960
programmieren,VVINF,54931
steif,ADJD,54911
steif,ADJA,31026
Brocken,NN,54880
Template,NN,54817
fromm,ADJA,54803
fromm,ADJD,27568
Reife,NN,54784
Heirat,NN,54769
haus,PTKVZ,54754
Husten,NN,54731
charmant,ADJA,54709
charmant,ADJD,30368
wurscht,ADJD,54697
Traktor,NN,54693
Kalb,NN,54690
Spirit,NN,54687
Sparen,NN,54651
Dessous,NN,54643
sperren,VVINF,54618
netto,ADV,54600
Quiz,NN,54584
Knast,NN,54482
Pfingsten,NN,54409
Relais,NN,54206
Atlas,NN,54112
legitim,ADJD,54106
legitim,ADJA,43332
Trupp,NN,54065
Gig,NN,54051
Zirkus,NN,54002
locken,VVINF,53961
Proband,NN,53943
bremsen,VVINF,53926
Allee,NN,53890
Gans,NN,53841
Sarg,NN,53831
Bursche,NN,53810
Nintendo,NN,53795
Kolumne,NN,53790
Stehen,NN,53778
kontaktieren,VVINF,53750
Torte,NN,53748
Spargel,NN,53643
Schwere,NN,53619
Freak,NN,53608
Klicken,NN,53564
Scheck,NN,53530
Wucht,NN,53439
mischen,VVINF,53247
Panne,NN,53143
Wanne,NN,53138
Komitee,NN,53134
Wache,NN,53126
Defekt,NN,53072
Tapete,NN,53066
Möhre,NN,53058
beiseite,PTKVZ,52987
Schreck,NN,52954
Trauma,NN,52951
Jubel,NN,52868
Löffel,NN,52791
Wirbel,NN,52757
Ballon,NN,52714
Kot,NN,52703
Gag,NN,52698
Klinge,NN,52672
Naht,NN,52658
Aula,NN,52604
Kessel,NN,52519
Doku,NN,52402
Flöte,NN,52381
Syndrom,NN,52314
Drache,NN,52150
Reflex,NN,52071
Vogt,NN,52028
Quartett,NN,52011
Thai,NN,51940
Asthma,NN,51925
Mandel,NN,51901
Mafia,NN,51858
Konzil,NN,51845
Linse,NN,51843
Shampoo,NN,51682
Psalm,NN,51674
Novelle,NN,51645
hier,PTKVZ,51621
Kolben,NN,51587
Kick,NN,51435
Aue,NN,51433
Moos,NN,51432
Schleife,NN,51375
Muschel,NN,51295
Speck,NN,51282
blass,ADJD,51272
blass,ADJA,36623
Disc,NN,51235
Artefakt,NN,51202
Schluck,NN,51162
Diözese,NN,51082
Funke,NN,51051
Tournee,NN,51028
Pickel,NN,50980
Seife,NN,50976
Schimmel,NN,50913
Kurze,NN,50880
Boom,NN,50840
Intervall,NN,50808
Pose,NN,50806
kompensieren,VVINF,50791
hölzern,ADJA,50782
Cash,NN,50696
Rudel,NN,50689
Jeep,NN,50617
bizarr,ADJA,50611
bizarr,ADJD,16783
Teleskop,NN,50586
stumm,ADJD,50584
stumm,ADJA,28418
Trotz,NN,50581
Igel,NN,50557
Pott,NN,50538
Interpret,NN,50509
Krippe,NN,50422
mediterran,ADJA,50410
Nerv,NN,50400
Sonde,NN,50374
nüchtern,ADJD,50336
nüchtern,ADJA,45540
nüchtern,VVINF,10741
Pest,NN,50296
Eiche,NN,50295
Pracht,NN,50288
Switch,NN,50243
Schere,NN,50227
Funken,NN,50211
träge,ADJA,50053
träge,ADJD,44012
Bridge,NN,50033
kehrt,PTKVZ,50001
Snack,NN,49959
Labyrinth,NN,49893
Horde,NN,49881
stützen,VVINF,49826
Array,NN,49822
Embryo,NN,49782
werten,VVINF,49659
Sammeln,NN,49656
intim,ADJA,49647
intim,ADJD,13006
Fake,NN,49645
Fuge,NN,49632
Schachtel,NN,49614
Kamm,NN,49560
montieren,VVINF,49545
Chirurg,NN,49542
zirka,ADV,49498
Dorn,NN,49494
Khan,NN,49492
Vita,NN,49418
Panda,NN,49413
Synthese,NN,49399
Tabu,NN,49355
blank,ADJA,49310
blank,ADJD,31092
rar,ADJD,49265
rar,ADJA,22066
Revue,NN,49193
Larve,NN,49176
Neffe,NN,49025
Rippe,NN,49006
atomar,ADJA,49000
amüsant,ADJD,48972
amüsant,ADJA,36220
Future,NN,48950
weisen,VVINF,48930
Pommes,NN,48887
Schnabel,NN,48853
Luna,NN,48797
Sohle,NN,48760
derb,ADJA,48752
derb,ADJD,16360
Asyl,NN,48741
Kehle,NN,48689
Grauen,NN,48666
Gurt,NN,48631
Parasit,NN,48589
Fauna,NN,48528
stammen,VVINF,48357
Paprika,NN,48323
loben,VVINF,48279
Zink,NN,48264
scheinen,VVINF,48245
steinern,ADJA,48244
riskieren,VVINF,48195
Bohle,NN,48076
Kies,NN,48052
markieren,VVINF,47983
Garnele,NN,47818
Schlamm,NN,47735
Point,NN,47730
Skelett,NN,47684
nerven,VVINF,47642
tanken,VVINF,47519
Werft,NN,47501
licht,ADJD,47324
licht,ADJA,44341
human,ADJA,47321
human,ADJD,25697
nächst,ADJA,47310
Schinken,NN,47299
Synonym,NN,47293
ahnen,VVINF,47270
Lift,NN,47258
locker,PTKVZ,47224
Paragraph,NN,47197
kleben,VVINF,47163
Insasse,NN,47134
Kakao,NN,47115
Zebra,NN,47113
pleite,ADJD,47112
Aids,NN,47082
Rap,NN,47077
baden,VVINF,47036
Kassette,NN,47025
täuschen,VVINF,46996
Intro,NN,46953
formen,VVINF,46940
Essig,NN,46891
Mensa,NN,46869
Kit,NN,46759
Schaft,NN,46736
Düse,NN,46723
Robbe,NN,46673
Makro,NN,46585
albern,ADJD,46545
albern,ADJA,23121
Klettern,NN,46543
Pavillon,NN,46528
Düne,NN,46512
Kontrahent,NN,46503
Laterne,NN,46497
Kaufen,NN,46424
Mentor,NN,46414
Lese,NN,46397
meiden,VVINF,46395
Double,NN,46394
Storch,NN,46386
Partikel,NN,46353
räumen,VVINF,46330
Graph,NN,46279
Gaumen,NN,46095
Shuttle,NN,46038
warnen,VVINF,45972
sprengen,VVINF,45875
lauten,VVINF,45796
Streich,NN,45793
zaubern,VVINF,45732
Reptil,NN,45680
Memory,NN,45653
Telefonieren,NN,45608
knüpfen,VVINF,45580
oll,ADJA,45377
backen,VVINF,45377
regnen,VVINF,45375
Schwindel,NN,45301
missen,VVINF,45276
Limousine,NN,45185
Null,NN,45159
Ameise,NN,45132
Klare,NN,45105
Starten,NN,45104
Willkür,NN,45100
leuchten,VVINF,45093
Frische,NN,45087
Tick,NN,45028
Springen,NN,44979
Sprint,NN,44965
tippen,VVINF,44938
Girl,NN,44924
Reim,NN,44921
Theke,NN,44912
Square,NN,44850
Tribut,NN,44829
Buggy,NN,44815
Mob,NN,44806
Perle,NN,44769
leck,ADJA,44745
Stoß,NN,44734
Schnelle,NN,44680
Fasten,NN,44652
Ökonom,NN,44564
Plot,NN,44537
Petersilie,NN,44519
Dogma,NN,44482
Registrieren,NN,44468
Fichte,NN,44465
Domäne,NN,44420
klagen,VVINF,44367
Axt,NN,44275
Lot,NN,44259
Deich,NN,44255
Konstrukt,NN,44189
Schwarm,NN,44166
provozieren,VVINF,44154
alpin,ADJA,44120
alpin,ADJD,11538
Scham,NN,44107
Putz,NN,44102
Channel,NN,44085
Pfennig,NN,43997
Dia,NN,43997
Taliban,NN,43877
Phantom,NN,43845
Pharao,NN,43841
Bube,NN,43772
Ion,NN,43765
Enge,NN,43759
Rune,NN,43720
Karma,NN,43700
Empire,NN,43690
Kaserne,NN,43670
Membrane,NN,43635
deaktivieren,VVINF,43594
riechen,VVINF,43499
Hefe,NN,43470
Grau,NN,43457
link,ADJA,43452
Imbiss,NN,43428
ruhen,VVINF,43421
kürzen,VVINF,43381
Fight,NN,43330
Pol,NN,43322
Whisky,NN,43270
Nonne,NN,43169
Kirsche,NN,43165
Phrase,NN,43164
kontrovers,ADJD,43126
kontrovers,ADJA,37345
Schall,NN,43096
Dekan,NN,43095
klettern,VVINF,43072
Comedy,NN,43070
Schütze,NN,43052
Westen,NN,43005
Sigma,NN,42989
Kaktus,NN,42982
Kalk,NN,42912
Messias,NN,42911
positionieren,VVINF,42861
Tango,NN,42859
Passat,NN,42815
Migräne,NN,42729
Guru,NN,42719
wund,ADJA,42709
wund,ADJD,41006
Elan,NN,42624
Fleiß,NN,42594
Rast,NN,42554
Schwan,NN,42551
Ferse,NN,42549
maritim,ADJA,42507
heim,PTKVZ,42430
heim,ADV,38587
Move,NN,42379
Lachs,NN,42371
subtil,ADJA,42363
subtil,ADJD,23347
Kompass,NN,42358
Stube,NN,42352
Klicke,NN,42343
Eile,NN,42324
Kinn,NN,42236
opfern,VVINF,42222
Ai,NN,42219
Brühe,NN,42190
hauen,VVINF,42161
Rallye,NN,42153
gießen,VVINF,42151
Prise,NN,42139
Brut,NN,42114
Booklet,NN,42075
Techno,NN,42034
Hirsch,NN,42027
Kran,NN,42018
argumentieren,VVINF,42014
Cannabis,NN,41998
England,NN,41973
irre,ADJD,41910
irre,ADJA,39700
irre,PTKVZ,37961
schonen,VVINF,41862
Krampf,NN,41857
Rote,NN,41854
Kernel,NN,41853
Inkasso,NN,41821
Slot,NN,41775
brutto,ADV,41739
Safe,NN,41704
würdigen,VVINF,41684
Folk,NN,41683
Emirat,NN,41643
Steak,NN,41638
Komet,NN,41596
knacken,VVINF,41581
Trasse,NN,41572
Spike,NN,41464
Kriminelle,NN,41452
schütteln,VVINF,41301
Rabe,NN,41253
Klientel,NN,41229
Vollgas,NN,41212
trocknen,VVINF,41206
züchten,VVINF,41163
Chief,NN,41145
Treff,NN,41143
Etikett,NN,41132
trüb,ADJA,41026
trüb,ADJD,14022
schildern,VVINF,41024
Etat,NN,40974
Spieß,NN,40912
Leiste,NN,40875
Fliege,NN,40835
Seuche,NN,40831
rollen,VVINF,40818
Führe,NN,40785
Stütze,NN,40784
Multi,NN,40781
Stöbern,NN,40759
Bot,NN,40730
Koma,NN,40727
skurril,ADJA,40710
skurril,ADJD,12761
Ressort,NN,40698
Eule,NN,40610
Tinte,NN,40576
atmen,VVINF,40548
Madame,NN,40546
weichen,VVINF,40494
Turbine,NN,40493
Piano,NN,40471
Schwarz,NN,40465
Basteln,NN,40443
Windel,NN,40405
Helfen,NN,40388
Bungalow,NN,40270
respektieren,VVINF,40201
Gate,NN,40134
Krawatte,NN,40106
Küken,NN,40083
Schließen,NN,40067
molekular,ADJA,40035
Narkose,NN,40032
Wiege,NN,40018
Stollen,NN,40009
Riegel,NN,40005
Wachs,NN,39963
Nexus,NN,39958
Hort,NN,39946
Alb,NN,39942
Joint,NN,39880
Klippe,NN,39837
Fackel,NN,39798
Miene,NN,39793
Gala,NN,39789
hybrid,ADJD,39735
hybrid,ADJA,17306
Viech,NN,39700
Juwel,NN,39633
Tele,NN,39595
Fairness,NN,39594
Kamel,NN,39576
Horoskop,NN,39566
Eigen,NN,39556
kippen,VVINF,39554
Trab,NN,39489
Wade,NN,39466
Instinkt,NN,39432
lindern,VVINF,39391
Schlitten,NN,39315
Pegel,NN,39312
Puzzle,NN,39296
Promi,NN,39293
Vitrine,NN,39289
Orgasmus,NN,39274
Blizzard,NN,39268
variieren,VVINF,39266
stur,ADJD,39229
stur,ADJA,12570
Porzellan,NN,39228
Kanu,NN,39145
zäh,ADJD,39139
zäh,ADJA,39028
Knall,NN,39096
Töten,NN,39072
Sieb,NN,38994
Arche,NN,38994
grüßen,VVINF,38951
Kutsche,NN,38944
zweifeln,VVINF,38924
Zimt,NN,38906
Truck,NN,38854
Pappe,NN,38765
Seide,NN,38745
lehren,VVINF,38736
Homo,NN,38671
Stiel,NN,38662
Vokabel,NN,38628
lächeln,VVINF,38625
reflektieren,VVINF,38576
schlapp,ADJD,38556
schlapp,ADJA,24659
Fahrkarte,NN,38461
Arthrose,NN,38443
Marmelade,NN,38435
Orchidee,NN,38413
Therme,NN,38370
Floh,NN,38339
Pub,NN,38302
hohl,ADJA,38300
hohl,ADJD,21988
Sol,NN,38296
Bloggen,NN,38275
Blaue,NN,38254
Intrige,NN,38224
Hymne,NN,38223
Coupé,NN,38217
Schwamm,NN,38200
solo,ADJD,38194
Vinyl,NN,38193
Borg,NN,38193
Atmen,NN,38136
Wahn,NN,38131
Barock,NN,38035
Face,NN,38003
Trance,NN,37943
History,NN,37894
Irre,NN,37888
Buchse,NN,37887
Spirale,NN,37857
Parken,NN,37804
riskant,ADJD,37800
riskant,ADJA,31372
Akne,NN,37792
Dessert,NN,37787
heulen,VVINF,37782
Heile,NN,37738
Photon,NN,37683
küssen,VVINF,37655
Mappe,NN,37652
versus,APPR,37645
dreist,ADJD,37645
dreist,ADJA,20314
Bios,NN,37629
flüchten,VVINF,37568
Mir,NN,37556
Schnaps,NN,37535
Leopard,NN,37524
schüchtern,ADJD,37508
schüchtern,ADJA,21984
gratulieren,VVINF,37501
End,ADJA,37488
Prämisse,NN,37465
Grip,NN,37435
Schnitzel,NN,37419
Neugierde,NN,37382
Raub,NN,37361
Schwalbe,NN,37351
Privileg,NN,37328
importieren,VVINF,37314
schlucken,VVINF,37303
Pollen,NN,37268
Strahl,NN,37229
forschen,VVINF,37221
Forelle,NN,37193
Werden,NN,37187
Lotto,NN,37164
Tape,NN,37160
Nikon,NN,37151
Zirkel,NN,37083
Kluft,NN,36981
Biologe,NN,36949
Rausch,NN,36936
Zeche,NN,36909
Break,NN,36896
Quad,NN,36891
clean,ADJD,36872
Kürbis,NN,36862
Brennen,NN,36844
Chili,NN,36834
Wels,NN,36767
Paste,NN,36760
nähern,VVINF,36740
konfigurieren,VVINF,36697
Type,NN,36650
kotzen,VVINF,36628
Promille,NN,36624
Krokodil,NN,36584
Pakt,NN,36571
Lehm,NN,36568
Nuance,NN,36508
Violine,NN,36505
stabilisieren,VVINF,36498
Stereo,NN,36485
Spalt,NN,36465
Krach,NN,36295
manipulieren,VVINF,36271
Ghetto,NN,36260
Teddy,NN,36253
drängen,VVINF,36196
Prosa,NN,36182
Angst,ADJD,36124
schämen,VVINF,36116
fällen,VVINF,36105
Direkt,NN,36045
Police,NN,35988
Prima,NN,35953
Dumme,NN,35936
Ballett,NN,35934
Spott,NN,35915
Hummel,NN,35909
Delikt,NN,35886
Schablone,NN,35856
Nutz,NN,35838
Kabarett,NN,35809
Idol,NN,35802
Tsunami,NN,35750
Cop,NN,35738
Däne,NN,35698
Keule,NN,35663
Wall,NN,35639
stet,ADJA,35588
Strick,NN,35578
marin,ADJA,35575
Knecht,NN,35556
Hepatitis,NN,35468
Nässe,NN,35444
Karpfen,NN,35443
Bräutigam,NN,35435
Tube,NN,35421
Rost,NN,35420
Spule,NN,35408
Weste,NN,35403
Spinne,NN,35378
Karate,NN,35351
gang,ADJD,35332
Step,NN,35322
Silbe,NN,35320
Karotte,NN,35264
Tornado,NN,35243
Pfiff,NN,35216
Trophäe,NN,35201
Log,NN,35129
Espresso,NN,35098
Zügel,NN,35082
Falsche,NN,35082
tabu,ADJD,35056
Schießen,NN,35043
Stickstoff,NN,35029
Pi,NN,35002
korrupt,ADJA,34996
korrupt,ADJD,12450
instant,ADJD,34943
Alm,NN,34934
Examen,NN,34932
Hub,NN,34928
Akkord,NN,34894
Skat,NN,34886
stehlen,VVINF,34843
Zeichnen,NN,34837
reservieren,VVINF,34807
Sultan,NN,34800
Karre,NN,34787
Nichte,NN,34784
sortieren,VVINF,34710
Ninja,NN,34697
Falke,NN,34691
Disk,NN,34585
Schleuse,NN,34565
Bluse,NN,34441
Senden,NN,34382
Buckel,NN,34363
Saga,NN,34358
regieren,VVINF,34279
Aktiv,NN,34182
Faxe,NN,34143
Spatz,NN,34139
Braten,NN,34100
Deko,NN,34099
Wilde,NN,34095
Nu,NN,34073
Raupe,NN,33972
Altern,NN,33966
Most,NN,33942
karg,ADJA,33913
karg,ADJD,13936
Maja,NN,33896
Cousine,NN,33861
Pore,NN,33859
Swing,NN,33848
Silikon,NN,33832
Score,NN,33829
Ruck,NN,33812
trösten,VVINF,33787
Transparent,NN,33779
Nichts,NN,33772
Schnupfen,NN,33749
Drehen,NN,33659
kreieren,VVINF,33620
Finne,NN,33574
Eden,NN,33524
Nickel,NN,33511
Joggen,NN,33493
Porno,NN,33439
parken,VVINF,33429
spekulieren,VVINF,33420
indigen,ADJA,33382
mal,PTKVZ,33380
Kreisel,NN,33351
Pfeife,NN,33341
Gau,NN,33318
Gulden,NN,33307
Marmor,NN,33295
Puma,NN,33261
checken,VVINF,33247
staunen,VVINF,33234
Glut,NN,33151
Riemen,NN,33082
Gatte,NN,33069
Tresen,NN,33030
Kitten,NN,33024
Schamane,NN,33022
Ziehen,NN,32996
Synode,NN,32982
Promenade,NN,32958
Sierra,NN,32945
Essenz,NN,32922
Pelz,NN,32896
Scheu,NN,32891
Relief,NN,32890
Maxime,NN,32876
lila,ADJA,32869
lila,ADJD,18201
solar,ADJA,32856
solar,ADJD,12084
Granit,NN,32799
Alphabet,NN,32671
Zigarre,NN,32632
Sense,NN,32609
quälen,VVINF,32608
Gnom,NN,32598
Astronom,NN,32588
Parfüm,NN,32562
schrauben,VVINF,32561
Heiland,NN,32532
Flirt,NN,32532
Funktionieren,NN,32527
Elch,NN,32515
leugnen,VVINF,32475
schmeißen,VVINF,32447
dumpf,ADJA,32442
dumpf,ADJD,15513
Plakette,NN,32366
barfuß,ADJD,32337
leihen,VVINF,32327
diffus,ADJA,32251
diffus,ADJD,12191
Lange,NN,32243
festigen,VVINF,32213
liquid,ADJD,32206
liquid,ADJA,12001
Ritt,NN,32187
Lotus,NN,32174
ordnen,VVINF,32164
operieren,VVINF,32147
Dekade,NN,32114
vage,ADJD,32098
vage,ADJA,29204
Paradigma,NN,32071
Ritus,NN,32065
schöpfen,VVINF,32013
Kranz,NN,31981
streicheln,VVINF,31980
Manifest,NN,31960
linken,VVINF,31924
Schenkel,NN,31919
hassen,VVINF,31887
Aquarell,NN,31875
Diva,NN,31818
Distrikt,NN,31778
Kürzel,NN,31710
Symbiose,NN,31705
Stengel,NN,31696
kühn,ADJA,31676
kühn,ADJD,12732
Biest,NN,31673
Rechnen,NN,31665
empor,PTKVZ,31651
empor,ADV,16594
Eid,NN,31646
Kappe,NN,31636
Lanze,NN,31601
Trommel,NN,31586
Trocknen,NN,31576
Olive,NN,31543
Eichel,NN,31540
Flow,NN,31524
empört,ADJD,31519
Guss,NN,31505
blockieren,VVINF,31495
Strumpf,NN,31464
Dolch,NN,31440
Ziegel,NN,31439
Vanille,NN,31412
Strauß,NN,31405
Wodka,NN,31399
Netto,NN,31338
Fühlen,NN,31337
Relikt,NN,31322
Harm,NN,31290
Milbe,NN,31270
Veteran,NN,31254
Aloe,NN,31227
Scout,NN,31183
lagern,VVINF,31176
Program,NN,31174
Floskel,NN,31172
Kiez,NN,31155
Pauschale,NN,31142
Grosse,NN,31129
Triple,NN,31123
Wrack,NN,31117
Kurde,NN,31101
Host,NN,31090
mobilisieren,VVINF,31078
rächen,VVINF,31058
pflanzen,VVINF,31056
taub,ADJD,31036
taub,ADJA,26478
Suizid,NN,31027
Heizöl,NN,31016
Return,NN,30955
Spray,NN,30933
wandeln,VVINF,30916
schmunzeln,VVINF,30904
Müsli,NN,30869
Bistro,NN,30865
Lassen,NN,30863
Leichnam,NN,30856
Jetzt,NN,30856
stunden,VVINF,30789
Israelit,NN,30781
Idylle,NN,30742
impfen,VVINF,30716
straff,ADJD,30712
straff,ADJA,26689
Kantine,NN,30701
tagen,VVINF,30670
Imam,NN,30670
Infekt,NN,30661
Stachel,NN,30645
Regatta,NN,30636
Statut,NN,30590
Kegel,NN,30586
Vase,NN,30557
Cape,NN,30548
bündeln,VVINF,30516
experimentieren,VVINF,30515
Binge,NN,30456
lügen,VVINF,30455
Syntax,NN,30443
glänzen,VVINF,30432
Deutsch,NN,30416
Cafeteria,NN,30324
Weiße,NN,30321
Fossil,NN,30320
Esprit,NN,30319
Linde,NN,30318
Truhe,NN,30316
Groove,NN,30313
Kröte,NN,30311
Hohn,NN,30306
Clou,NN,30300
Parcours,NN,30284
wüst,ADJA,30252
wüst,ADJD,15242
Boulevard,NN,30216
Scherbe,NN,30207
Mahl,NN,30207
Misere,NN,30178
konstruieren,VVINF,30178
Zopf,NN,30172
Hetze,NN,30161
Trubel,NN,30158
schwingen,VVINF,30140
wetten,VVINF,30123
Schmunzeln,NN,30122
Bonbon,NN,30105
Finca,NN,30086
Buße,NN,30058
Karren,NN,30035
nützen,VVINF,30025
Kanne,NN,30004
Boutique,NN,30003
Joch,NN,30002
Preuße,NN,29963
irren,VVINF,29872
Schurke,NN,29846
Studieren,NN,29814
Rinde,NN,29809
kund,PTKVZ,29807
Marshall,NN,29798
stöbern,VVINF,29764
Membran,NN,29764
Gloria,NN,29732
Oldie,NN,29722
Expo,NN,29721
Zange,NN,29685
Akkordeon,NN,29641
wiegen,VVINF,29635
Diode,NN,29626
Birke,NN,29600
Chrom,NN,29597
Mulde,NN,29576
Trafo,NN,29575
fertigen,VVINF,29553
Lagune,NN,29483
schädigen,VVINF,29471
Serbe,NN,29455
kehren,VVINF,29445
Pasta,NN,29440
toppen,VVINF,29417
Kuppel,NN,29402
Schwabe,NN,29399
Prestige,NN,29398
editieren,VVINF,29375
Fjord,NN,29367
hold,ADJD,29359
hold,ADJA,17166
Heizen,NN,29355
Duett,NN,29347
Konkurs,NN,29334
scheu,ADJD,29333
scheu,ADJA,18731
Samba,NN,29324
duschen,VVINF,29317
platzen,VVINF,29299
Kölsch,NN,29253
Hülse,NN,29248
stillen,VVINF,29232
Pellet,NN,29196
vegan,ADJA,29193
vegan,ADJD,27735
Rebe,NN,29158
Task,NN,29148
Dino,NN,29143
Biogas,NN,29131
Palais,NN,29104
schälen,VVINF,29100
Koralle,NN,29095
Podest,NN,29073
agil,ADJA,29066
agil,ADJD,16732
Resümee,NN,29063
Staude,NN,29057
Dynastie,NN,29057
Bündel,NN,29048
logo,ADJD,29034
Kontingent,NN,29015
Leuchte,NN,28995
koordinieren,VVINF,28994
Tresor,NN,28983
Shoppen,NN,28931
Pointe,NN,28927
Speise,NN,28871
Boykott,NN,28843
firm,ADJA,28827
regulieren,VVINF,28822
scheiden,VVINF,28816
Bandit,NN,28815
kahl,ADJA,28784
kahl,ADJD,27656
Sklerose,NN,28761
Dart,NN,28757
Barsch,NN,28712
Kanzel,NN,28686
Ferrari,NN,28678
Je,KOUS,28663
Plateau,NN,28661
öde,ADJA,28653
öde,ADJD,20506
Fracht,NN,28652
Nix,NN,28649
Prothese,NN,28648
Wachsen,NN,28618
marode,ADJA,28618
Bataillon,NN,28599
Salbe,NN,28593
Spore,NN,28579
Pfütze,NN,28573
Utensil,NN,28565
Kelch,NN,28509
Kasten,NN,28509
Crack,NN,28505
Krug,NN,28495
wirr,ADJA,28494
wirr,ADJD,23784
Elb,NN,28491
Klee,NN,28466
Nass,NN,28461
contra,ADV,28440
Placebo,NN,28389
Lade,NN,28384
Reue,NN,28371
Gips,NN,28360
Spinat,NN,28355
Waggon,NN,28346
Schmied,NN,28300
Tücke,NN,28293
Marge,NN,28210
Vene,NN,28189
differenzieren,VVINF,28184
Busen,NN,28167
Kiel,NN,28163
Wahre,NN,28125
Arge,NN,28125
Click,NN,28107
Domizil,NN,28105
Elektrode,NN,28037
Putzen,NN,28033
Kommilitone,NN,28027
Inka,NN,28010
lau,ADJA,27967
lau,ADJD,22824
Kelte,NN,27939
Saat,NN,27934
Reggae,NN,27890
Rotor,NN,27851
board,NN,27835
Rheuma,NN,27809
Tau,NN,27748
fade,ADJA,27746
Rübe,NN,27699
Tanne,NN,27686
Träne,NN,27678
prall,ADJA,27654
prall,ADJD,26618
Charta,NN,27652
klauen,VVINF,27641
kassieren,VVINF,27624
Prüfen,NN,27596
Grat,NN,27561
hüten,VVINF,27556
Kübel,NN,27549
filmen,VVINF,27542
Lausitz,NN,27534
dulden,VVINF,27532
mindern,VVINF,27517
Lösen,NN,27461
high,ADJD,27459
Ahle,NN,27429
Neptun,NN,27422
Makel,NN,27417
sensibilisieren,VVINF,27388
Loge,NN,27353
stechen,VVINF,27349
Spaghetti,NN,27327
Koi,NN,27312
Taverne,NN,27246
Tinnitus,NN,27227
Typus,NN,27225
feige,ADJD,27203
feige,ADJA,20562
Knospe,NN,27154
Souvenir,NN,27149
Proton,NN,27138
filigran,ADJA,27128
filigran,ADJD,10848
saugen,VVINF,27072
Soja,NN,27069
Hanse,NN,27055
Judo,NN,27026
diskret,ADJA,27022
diskret,ADJD,26883
Spagat,NN,27012
Ferkel,NN,27002
Clique,NN,26937
Raps,NN,26936
Credo,NN,26919
Schutt,NN,26892
Diakon,NN,26890
schmerzen,VVINF,26874
Waffel,NN,26870
Mannen,NN,26870
weiterleiten,VVINF,26831
Hurra,NN,26829
Messing,NN,26819
Schlitz,NN,26811
Wespe,NN,26810
Servus,NN,26771
Korridor,NN,26764
Basilika,NN,26761
Trompete,NN,26755
Split,NN,26736
Hoden,NN,26667
siegen,VVINF,26653
Schikane,NN,26644
Silhouette,NN,26624
protestieren,VVINF,26607
schleppen,VVINF,26553
Bon,NN,26537
Salsa,NN,26529
Hure,NN,26503
Galopp,NN,26388
Farce,NN,26387
Bambus,NN,26379
Terminus,NN,26374
sanieren,VVINF,26350
rühren,VVINF,26347
Target,NN,26337
Schleim,NN,26329
Werben,NN,26304
Kanon,NN,26279
Zittern,NN,26274
Acryl,NN,26267
Patriot,NN,26265
Malaria,NN,26233
krumm,ADJD,26212
krumm,ADJA,23571
Borke,NN,26196
Schick,NN,26183
schleifen,VVINF,26181
Ire,NN,26163
ehren,VVINF,26136
Voliere,NN,26131
Phönix,NN,26121
Musizieren,NN,26088
Husky,NN,26067
alters,ADV,26036
Prostata,NN,26003
Bügel,NN,25998
Brutto,NN,25952
Hopp,NN,25941
Bravo,NN,25932
leinen,ADJD,25894
Hospiz,NN,25873
kreuz,ADV,25827
Klemme,NN,25827
Scheide,NN,25800
Vektor,NN,25790
synchron,ADJD,25763
synchron,ADJA,10031
pink,ADJD,25759
pink,ADJA,13691
walten,VVINF,25745
Sirene,NN,25729
Napf,NN,25694
Fundus,NN,25656
Spuk,NN,25650
Cortison,NN,25574
praktizieren,VVINF,25519
Weiche,NN,25437
Knolle,NN,25426
Kitsch,NN,25424
Pulli,NN,25418
simulieren,VVINF,25416
Trust,NN,25376
quick,ADJD,25375
stumpf,ADJD,25364
stumpf,ADJA,23868
Cartoon,NN,25320
Extrakt,NN,25319
exportieren,VVINF,25308
lauschen,VVINF,25274
Tracht,NN,25257
Krümel,NN,25249
Reinigen,NN,25238
Diskutieren,NN,25238
Coup,NN,25227
gleiten,VVINF,25211
schweben,VVINF,25209
Zögern,NN,25195
Pils,NN,25191
Warte,NN,25177
Ochse,NN,25171
Göttliche,NN,25152
Gastronom,NN,25141
Muße,NN,25138
baumeln,VVINF,25117
Sekte,NN,25107
Dorsch,NN,25043
Met,NN,25040
pervers,ADJD,25028
pervers,ADJA,22963
Jod,NN,25011
implementieren,VVINF,25010
