lemma,manual_lemma,unique_candidates,pos,lemma_freq,base_freq,true_lemma,true_base,query_by_hand,query_pos,merge
Konkretisierung,,konkretisiern,VVINF,842,0,1,,,,
Konsolidierung,,konsolidieren,VVINF,1712,333,1,1,,,
Konsolidierung,,konsolidiern,VVINF,1712,0,1,,,,
Konvertierung,,konvertieren,VVINF,936,908,1,1,,,
Konvertierung,,konvertiern,VVINF,936,0,1,,,,
Konzeptionierung,,konzeptionieren,VVINF,141,0,1,1,,,
Konzeptionierung,,konzeptioniern,VVINF,141,0,1,,,,
Koordinierung,,koordinieren,VVINF,1108,1400,1,1,,,
Koordinierung,,koordiniern,VVINF,1108,0,1,,,,
Kopplung,,koppeln,VVINF,1224,491,1,1,,,
Kopplung,,kopplen,VVINF,1224,0,1,,,,
Kräftigung,,kräftigen,VVINF,389,195,1,1,,,
Krankenversicherung,,krankenversicheren,VVINF,11181,0,1,,,,
Kränkung,,kränken,VVINF,484,199,1,1,,,
Kreuzigung,,kreuzigen,VVINF,706,80,1,1,,,
Kreuzung,,kreuzen,VVINF,6058,700,1,1,,,
Krönung,,krönen,VVINF,2417,359,1,1,,,
Krümmung,,krümmen,VVINF,749,138,1,1,,,
Kühlung,,kühlen,VVINF,2854,791,1,1,,,
Kühlung,,küheln,VVINF,2854,0,1,,,,
Kultivierung,,kultivieren,VVINF,428,393,1,1,,,
Kultivierung,,kultiviern,VVINF,428,0,1,,,,
Kundgebung,,kundgeben,VVINF,3094,33,1,1,,,
Kündigung,,kündigen,VVINF,15927,4120,1,1,,,
Kunstgewerbeausstellung,,kunstgewerbeaussteleln,VVINF,3,0,1,,,,
Kupplung,,kuppeln,VVINF,4913,79,1,1,,,
Kupplung,,kupplen,VVINF,4913,0,1,,,,
Kürzung,,kürzen,VVINF,5282,2207,1,1,,,
Lackierung,,lackieren,VVINF,2284,1192,1,1,,,
Lackierung,,lackiern,VVINF,2284,0,1,,,,
Ladung,,laden,VVINF,5297,6991,1,1,,,
Lagerung,,lagern,VVINF,4099,1565,1,1,,,
Lagerung,,lageren,VVINF,4099,0,1,,,,
Lähmung,,lähmen,VVINF,1408,225,1,1,,,
Landung,,landen,VVINF,4090,5440,1,1,,,
Lassung,,lassen,VVINF,0,215527,1,1,,,
Lästerung,,lästern,VVINF,125,582,1,1,,,
Lästerung,,lästeren,VVINF,125,0,1,,,,
Läuterung,,läutern,VVINF,266,69,1,1,,,
Läuterung,,läuteren,VVINF,266,0,1,,,,
Legalisierung,,legalisieren,VVINF,843,337,1,1,,,
Legalisierung,,legalisiern,VVINF,843,0,1,,,,
Legierung,,legieren,VVINF,839,5,1,1,,,
Legierung,,legiern,VVINF,839,0,1,,,,
Legung,,legen,VVINF,102,20680,1,1,,,
Leistung,,leisten,VVINF,110927,35252,1,1,,,
Leitung,,leiten,VVINF,33897,4963,1,1,,,
Lenkung,,lenken,VVINF,1877,3781,1,1,,,
Leseförderung,,leseförderen,VVINF,486,0,1,,,,
Lesung,,lesen,VVINF,9017,61882,1,1,,,
Liberalisierung,,liberalisieren,VVINF,1524,67,1,1,,,
Liberalisierung,,liberalisiern,VVINF,1524,0,1,,,,
Liebeserklärung,,liebeserklärn,VVINF,887,0,1,,,,
Liebkosung,,liebkosen,VVINF,192,83,1,1,,,
Lieferung,,liefern,VVINF,18685,10555,1,1,,,
Lieferung,,lieferen,VVINF,18685,0,1,,,,
Lieferverzögerung,,lieferverzögeren,VVINF,90,0,1,,,,
Linderung,,lindern,VVINF,1699,1893,1,1,,,
