sfx,iter,period,factor,sample_size,n_types,entropy
heit,95,1550-1649,1.0,115,44,4.959630291758788
heit,95,1550-1649,0.5,58,29,4.458696245195304
heit,95,1550-1649,0.25,29,23,4.418157288156416
heit,95,1550-1649,0.125,15,13,3.640223928941852
heit,95,1550-1649,0.0625,8,7,2.75
heit,96,1550-1649,1.0,115,44,4.959630291758788
heit,96,1550-1649,0.5,58,34,4.7629848743633145
heit,96,1550-1649,0.25,29,21,4.185230132909401
heit,96,1550-1649,0.125,15,10,3.240223928941852
heit,96,1550-1649,0.0625,8,7,2.75
heit,97,1550-1649,1.0,115,44,4.959630291758788
heit,97,1550-1649,0.5,58,30,4.605753573005318
heit,97,1550-1649,0.25,29,19,4.017824858003423
heit,97,1550-1649,0.125,15,14,3.773557262275186
heit,97,1550-1649,0.0625,8,8,3.0
heit,98,1550-1649,1.0,115,44,4.959630291758788
heit,98,1550-1649,0.5,58,29,4.445680943433865
heit,98,1550-1649,0.25,29,22,4.349191770915037
heit,98,1550-1649,0.125,15,10,3.139572261986723
heit,98,1550-1649,0.0625,8,8,3.0
heit,99,1550-1649,1.0,115,44,4.959630291758788
heit,99,1550-1649,0.5,58,33,4.706758582486762
heit,99,1550-1649,0.25,29,22,4.185230132909401
heit,99,1550-1649,0.125,15,11,3.240223928941852
heit,99,1550-1649,0.0625,8,6,2.5
heit,100,1550-1649,1.0,115,44,4.959630291758788
heit,100,1550-1649,0.5,58,33,4.732391124176808
heit,100,1550-1649,0.25,29,17,3.7679933925607854
heit,100,1550-1649,0.125,15,12,3.506890595608519
heit,100,1550-1649,0.0625,8,8,3.0
heit,1,1650-1749,1.0,155,34,3.6541523581440463
heit,1,1650-1749,0.5,78,27,3.7537993729323986
heit,1,1650-1749,0.25,39,16,3.226331384918706
heit,1,1650-1749,0.125,20,9,2.739353872167201
heit,1,1650-1749,0.0625,10,7,2.521928094887362
heit,2,1650-1749,1.0,155,34,3.6541523581440463
heit,2,1650-1749,0.5,78,21,3.2727902411371455
heit,2,1650-1749,0.25,39,17,3.4592668099167705
heit,2,1650-1749,0.125,20,14,3.4464393446710155
heit,2,1650-1749,0.0625,10,5,2.0464393446710156
heit,3,1650-1749,1.0,155,34,3.6541523581440463
heit,3,1650-1749,0.5,78,20,3.284303043828971
heit,3,1650-1749,0.25,39,15,3.315950031498818
heit,3,1650-1749,0.125,20,11,3.001609497059027
heit,3,1650-1749,0.0625,10,8,2.9219280948873627
heit,4,1650-1749,1.0,155,34,3.6541523581440463
heit,4,1650-1749,0.5,78,22,3.399810140271897
heit,4,1650-1749,0.25,39,18,3.3724955795256384
heit,4,1650-1749,0.125,20,12,3.1393538721672014
heit,4,1650-1749,0.0625,10,5,2.0464393446710156
heit,5,1650-1749,1.0,155,34,3.6541523581440463
heit,5,1650-1749,0.5,78,21,3.2646797101747556
heit,5,1650-1749,0.25,39,13,2.9680228228380146
heit,5,1650-1749,0.125,20,9,2.460964047443681
heit,5,1650-1749,0.0625,10,6,2.321928094887362
heit,6,1650-1749,1.0,155,34,3.6541523581440463
heit,6,1650-1749,0.5,78,24,3.454511197777158
heit,6,1650-1749,0.25,39,16,3.2759053254693096
heit,6,1650-1749,0.125,20,11,3.108694969562842
heit,6,1650-1749,0.0625,10,7,2.6464393446710153
heit,7,1650-1749,1.0,155,34,3.6541523581440463
heit,7,1650-1749,0.5,78,24,3.46546956921656
heit,7,1650-1749,0.25,39,13,3.0069251973751285
heit,7,1650-1749,0.125,20,7,2.1199730940219745
heit,7,1650-1749,0.0625,10,6,2.160964047443681
heit,8,1650-1749,1.0,155,34,3.6541523581440463
heit,8,1650-1749,0.5,78,25,3.545128299280452
heit,8,1650-1749,0.25,39,16,3.4488470161586506
heit,8,1650-1749,0.125,20,10,2.7588718484453603
heit,8,1650-1749,0.0625,10,8,2.8464393446710154
heit,9,1650-1749,1.0,155,34,3.6541523581440463
heit,9,1650-1749,0.5,78,24,3.443844523256219
heit,9,1650-1749,0.25,39,15,3.2681962069889887
heit,9,1650-1749,0.125,20,11,2.9393538721672012
heit,9,1650-1749,0.0625,10,6,2.160964047443681
heit,10,1650-1749,1.0,155,34,3.6541523581440463
heit,10,1650-1749,0.5,78,28,3.7200204060381306
heit,10,1650-1749,0.25,39,16,3.2452065415469447
heit,10,1650-1749,0.125,20,10,2.839353872167201
heit,10,1650-1749,0.0625,10,6,2.321928094887362
heit,11,1650-1749,1.0,155,34,3.6541523581440463
heit,11,1650-1749,0.5,78,25,3.706335663300718
heit,11,1650-1749,0.25,39,12,2.7240370840462877
heit,11,1650-1749,0.125,20,11,3.046439344671015
heit,11,1650-1749,0.0625,10,7,2.6464393446710153
heit,12,1650-1749,1.0,155,34,3.6541523581440463
heit,12,1650-1749,0.5,78,25,3.420223456613992
heit,12,1650-1749,0.25,39,11,2.7632348348468567
heit,12,1650-1749,0.125,20,9,2.65887184844536
heit,12,1650-1749,0.0625,10,7,2.6464393446710153
heit,13,1650-1749,1.0,155,34,3.6541523581440463
heit,13,1650-1749,0.5,78,22,3.318742845007333
heit,13,1650-1749,0.25,39,12,2.8407337848593204
heit,13,1650-1749,0.125,20,10,3.0037016960573486
heit,13,1650-1749,0.0625,10,4,1.5709505944546687
heit,14,1650-1749,1.0,155,34,3.6541523581440463
heit,14,1650-1749,0.5,78,24,3.4180664516554535
heit,14,1650-1749,0.25,39,16,3.0156009404601947
heit,14,1650-1749,0.125,20,9,2.7282129458410016
heit,14,1650-1749,0.0625,10,6,2.160964047443681
heit,15,1650-1749,1.0,155,34,3.6541523581440463
heit,15,1650-1749,0.5,78,26,3.5532722748229846
heit,15,1650-1749,0.25,39,18,3.429751479315463
heit,15,1650-1749,0.125,20,7,2.3841837197791884
heit,15,1650-1749,0.0625,10,7,2.6464393446710153
heit,16,1650-1749,1.0,155,34,3.6541523581440463
heit,16,1650-1749,0.5,78,22,3.3055486585979628
heit,16,1650-1749,0.25,39,14,3.0364447607757574
heit,16,1650-1749,0.125,20,10,2.9086949695628417
heit,16,1650-1749,0.0625,10,5,1.9609640474436811
heit,17,1650-1749,1.0,155,34,3.6541523581440463
heit,17,1650-1749,0.5,78,22,3.309331791090969
heit,17,1650-1749,0.25,39,16,3.2704516337855543
heit,17,1650-1749,0.125,20,11,2.7954618442383214
heit,17,1650-1749,0.0625,10,9,3.121928094887363
heit,18,1650-1749,1.0,155,34,3.6541523581440463
heit,18,1650-1749,0.5,78,26,3.725926143079231
heit,18,1650-1749,0.25,39,16,2.812618580458473
heit,18,1650-1749,0.125,20,11,2.7954618442383214
heit,18,1650-1749,0.0625,10,6,2.3709505944546683
heit,19,1650-1749,1.0,155,34,3.6541523581440463
heit,19,1650-1749,0.5,78,25,3.5593276411797024
heit,19,1650-1749,0.25,39,11,2.317493478280687
heit,19,1650-1749,0.125,20,10,2.7841837197791888
heit,19,1650-1749,0.0625,10,5,2.0464393446710156
heit,20,1650-1749,1.0,155,34,3.6541523581440463
heit,20,1650-1749,0.5,78,21,3.387384900428137
heit,20,1650-1749,0.25,39,17,3.481033530597515
heit,20,1650-1749,0.125,20,12,2.8954618442383215
heit,20,1650-1749,0.0625,10,7,2.6464393446710153
heit,21,1650-1749,1.0,155,34,3.6541523581440463
heit,21,1650-1749,0.5,78,25,3.5358476318856655
heit,21,1650-1749,0.25,39,13,2.897724898893947
heit,21,1650-1749,0.125,20,6,1.8709505944546687
heit,21,1650-1749,0.0625,10,7,2.521928094887362
heit,22,1650-1749,1.0,155,34,3.6541523581440463
heit,22,1650-1749,0.5,78,20,2.9615416428514787
heit,22,1650-1749,0.25,39,16,3.1494286570979804
heit,22,1650-1749,0.125,20,12,3.208694969562842
heit,22,1650-1749,0.0625,10,8,2.8464393446710154
heit,23,1650-1749,1.0,155,34,3.6541523581440463
heit,23,1650-1749,0.5,78,23,3.3131470621711037
heit,23,1650-1749,0.25,39,10,2.311175673462956
heit,23,1650-1749,0.125,20,11,3.0709505944546684
heit,23,1650-1749,0.0625,10,4,1.5709505944546687
heit,24,1650-1749,1.0,155,34,3.6541523581440463
heit,24,1650-1749,0.5,78,28,3.9007074327975806
heit,24,1650-1749,0.25,39,18,3.6114480518072662
heit,24,1650-1749,0.125,20,10,2.865957320949175
heit,24,1650-1749,0.0625,10,5,1.9609640474436811
heit,25,1650-1749,1.0,155,34,3.6541523581440463
heit,25,1650-1749,0.5,78,21,3.324489281750539
heit,25,1650-1749,0.25,39,15,3.4091672628680416
heit,25,1650-1749,0.125,20,11,3.1841837197791887
heit,25,1650-1749,0.0625,10,6,2.4464393446710155
heit,26,1650-1749,1.0,155,34,3.6541523581440463
heit,26,1650-1749,0.5,78,23,3.447774093595409
heit,26,1650-1749,0.25,39,15,3.256549235670246
heit,26,1650-1749,0.125,20,9,2.860964047443681
heit,26,1650-1749,0.0625,10,6,2.321928094887362
heit,27,1650-1749,1.0,155,34,3.6541523581440463
heit,27,1650-1749,0.5,78,25,3.554806344179983
heit,27,1650-1749,0.25,39,17,3.429490926359587
heit,27,1650-1749,0.125,20,11,3.046439344671015
heit,27,1650-1749,0.0625,10,6,2.321928094887362
heit,28,1650-1749,1.0,155,34,3.6541523581440463
heit,28,1650-1749,0.5,78,22,3.3929618872960483
heit,28,1650-1749,0.25,39,15,3.191363837185152
heit,28,1650-1749,0.125,20,10,2.7841837197791888
heit,28,1650-1749,0.0625,10,6,2.321928094887362
heit,29,1650-1749,1.0,155,34,3.6541523581440463
heit,29,1650-1749,0.5,78,21,3.317677166469761
heit,29,1650-1749,0.25,39,14,3.266297901318554
heit,29,1650-1749,0.125,20,9,2.6841837197791887
heit,29,1650-1749,0.0625,10,9,3.121928094887363
heit,30,1650-1749,1.0,155,34,3.6541523581440463
heit,30,1650-1749,0.5,78,24,3.3761448511888306
heit,30,1650-1749,0.25,39,14,3.3739833100421364
heit,30,1650-1749,0.125,20,12,3.303701696057348
heit,30,1650-1749,0.0625,10,6,2.321928094887362
heit,31,1650-1749,1.0,155,34,3.6541523581440463
heit,31,1650-1749,0.5,78,26,3.6476543691606937
heit,31,1650-1749,0.25,39,16,3.3001221684719773
heit,31,1650-1749,0.125,20,9,2.621928094887362
heit,31,1650-1749,0.0625,10,7,2.521928094887362
heit,32,1650-1749,1.0,155,34,3.6541523581440463
heit,32,1650-1749,0.5,78,24,3.5170149485473776
heit,32,1650-1749,0.25,39,16,3.36723208278087
heit,32,1650-1749,0.125,20,13,3.4414460711655215
heit,32,1650-1749,0.0625,10,4,1.3567796494470394
heit,33,1650-1749,1.0,155,34,3.6541523581440463
heit,33,1650-1749,0.5,78,23,3.504112691339177
heit,33,1650-1749,0.25,39,16,3.097581775664612
heit,33,1650-1749,0.125,20,8,2.3954618442383215
heit,33,1650-1749,0.0625,10,6,2.3709505944546683
heit,34,1650-1749,1.0,155,34,3.6541523581440463
heit,34,1650-1749,0.5,78,19,3.0200423614667633
heit,34,1650-1749,0.25,39,16,3.2964885928289958
heit,34,1650-1749,0.125,20,10,2.7841837197791888
heit,34,1650-1749,0.0625,10,6,2.321928094887362
heit,35,1650-1749,1.0,155,34,3.6541523581440463
heit,35,1650-1749,0.5,78,24,3.410768511711299
heit,35,1650-1749,0.25,39,15,3.202706531308454
heit,35,1650-1749,0.125,20,8,2.219240704636849
heit,35,1650-1749,0.0625,10,5,1.9609640474436811
heit,36,1650-1749,1.0,155,34,3.6541523581440463
heit,36,1650-1749,0.5,78,26,3.5617487359387
heit,36,1650-1749,0.25,39,16,3.1494286570979804
heit,36,1650-1749,0.125,20,10,2.839353872167201
heit,36,1650-1749,0.0625,10,7,2.6464393446710153
heit,37,1650-1749,1.0,155,34,3.6541523581440463
heit,37,1650-1749,0.5,78,23,3.3427723704038352
heit,37,1650-1749,0.25,39,14,2.8459572764094534
heit,37,1650-1749,0.125,20,9,2.841446071165522
heit,37,1650-1749,0.0625,10,7,2.6464393446710153
heit,38,1650-1749,1.0,155,34,3.6541523581440463
heit,38,1650-1749,0.5,78,23,3.5918866744312363
heit,38,1650-1749,0.25,39,18,3.715677066327027
heit,38,1650-1749,0.125,20,10,2.8638651219508535
heit,38,1650-1749,0.0625,10,8,2.8464393446710154
heit,39,1650-1749,1.0,155,34,3.6541523581440463
heit,39,1650-1749,0.5,78,23,3.437464227212876
heit,39,1650-1749,0.25,39,14,2.976226413452763
heit,39,1650-1749,0.125,20,9,2.8016094970590273
heit,39,1650-1749,0.0625,10,6,2.160964047443681
heit,40,1650-1749,1.0,155,34,3.6541523581440463
heit,40,1650-1749,0.5,78,24,3.6024912341967457
heit,40,1650-1749,0.25,39,15,3.0034370058985895
heit,40,1650-1749,0.125,20,13,3.484183719779189
heit,40,1650-1749,0.0625,10,7,2.521928094887362
heit,41,1650-1749,1.0,155,34,3.6541523581440463
heit,41,1650-1749,0.5,78,19,3.0773731435172555
heit,41,1650-1749,0.25,39,15,2.9902797828538654
heit,41,1650-1749,0.125,20,12,3.208694969562842
heit,41,1650-1749,0.0625,10,6,2.321928094887362
heit,42,1650-1749,1.0,155,34,3.6541523581440463
heit,42,1650-1749,0.5,78,21,3.1258506130213464
heit,42,1650-1749,0.25,39,14,2.9711754653101714
heit,42,1650-1749,0.125,20,9,2.65887184844536
heit,42,1650-1749,0.0625,10,8,2.8464393446710154
heit,43,1650-1749,1.0,155,34,3.6541523581440463
heit,43,1650-1749,0.5,78,23,3.2155320407982977
heit,43,1650-1749,0.25,39,11,2.5820104148253713
heit,43,1650-1749,0.125,20,11,2.884183719779189
heit,43,1650-1749,0.0625,10,6,2.321928094887362
heit,44,1650-1749,1.0,155,34,3.6541523581440463
heit,44,1650-1749,0.5,78,28,3.6835479336667327
heit,44,1650-1749,0.25,39,13,3.020722246619676
heit,44,1650-1749,0.125,20,9,2.841446071165522
heit,44,1650-1749,0.0625,10,5,1.7709505944546686
heit,45,1650-1749,1.0,155,34,3.6541523581440463
heit,45,1650-1749,0.5,78,19,3.1266331194008483
heit,45,1650-1749,0.25,39,13,3.1194985185434154
heit,45,1650-1749,0.125,20,13,3.484183719779189
heit,45,1650-1749,0.0625,10,7,2.521928094887362
heit,46,1650-1749,1.0,155,34,3.6541523581440463
heit,46,1650-1749,0.5,78,24,3.658056667491879
heit,46,1650-1749,0.25,39,16,3.1412250664832317
heit,46,1650-1749,0.125,20,9,2.460964047443681
heit,46,1650-1749,0.0625,10,8,2.9219280948873627
heit,47,1650-1749,1.0,155,34,3.6541523581440463
heit,47,1650-1749,0.5,78,22,3.4208323923121626
heit,47,1650-1749,0.25,39,16,3.3676076670809354
heit,47,1650-1749,0.125,20,9,2.7016094970590276
heit,47,1650-1749,0.0625,10,7,2.521928094887362
heit,48,1650-1749,1.0,155,34,3.6541523581440463
heit,48,1650-1749,0.5,78,27,3.738149333192867
heit,48,1650-1749,0.25,39,11,2.4955794015712867
heit,48,1650-1749,0.125,20,11,3.0393538721672004
heit,48,1650-1749,0.0625,10,7,2.6464393446710153
heit,49,1650-1749,1.0,155,34,3.6541523581440463
heit,49,1650-1749,0.5,78,27,3.771579141495384
heit,49,1650-1749,0.25,39,16,3.5508191293303364
heit,49,1650-1749,0.125,20,11,2.9219280948873627
heit,49,1650-1749,0.0625,10,4,1.6854752972273344
heit,50,1650-1749,1.0,155,34,3.6541523581440463
heit,50,1650-1749,0.5,78,21,3.230591926346401
heit,50,1650-1749,0.25,39,19,3.560166000525215
heit,50,1650-1749,0.125,20,9,2.7016094970590276
heit,50,1650-1749,0.0625,10,7,2.6464393446710153
heit,51,1650-1749,1.0,155,34,3.6541523581440463
heit,51,1650-1749,0.5,78,21,3.1992933358804216
heit,51,1650-1749,0.25,39,14,3.05580085057482
heit,51,1650-1749,0.125,20,10,2.721928094887362
heit,51,1650-1749,0.0625,10,7,2.721928094887362
heit,52,1650-1749,1.0,155,34,3.6541523581440463
heit,52,1650-1749,0.5,78,23,3.295292203926564
heit,52,1650-1749,0.25,39,15,3.019645091257113
heit,52,1650-1749,0.125,20,10,2.7841837197791888
heit,52,1650-1749,0.0625,10,7,2.521928094887362
heit,53,1650-1749,1.0,155,34,3.6541523581440463
heit,53,1650-1749,0.5,78,25,3.599281828244545
heit,53,1650-1749,0.25,39,16,3.3231118339140227
heit,53,1650-1749,0.125,20,7,2.1609640474436813
heit,53,1650-1749,0.0625,10,7,2.6464393446710153
heit,54,1650-1749,1.0,155,34,3.6541523581440463
heit,54,1650-1749,0.5,78,24,3.309261635690228
heit,54,1650-1749,0.25,39,16,3.201373055789337
heit,54,1650-1749,0.125,20,9,2.5577174691301483
heit,54,1650-1749,0.0625,10,4,1.3567796494470394
heit,55,1650-1749,1.0,155,34,3.6541523581440463
heit,55,1650-1749,0.5,78,20,3.1746503002861326
heit,55,1650-1749,0.25,39,11,2.7079789907847767
heit,55,1650-1749,0.125,20,9,2.8709505944546687
heit,55,1650-1749,0.0625,10,5,1.7709505944546686
heit,56,1650-1749,1.0,155,34,3.6541523581440463
heit,56,1650-1749,0.5,78,23,3.4851596078131664
heit,56,1650-1749,0.25,39,19,3.551671671678629
heit,56,1650-1749,0.125,20,12,3.2464393446710154
heit,56,1650-1749,0.0625,10,7,2.721928094887362
heit,57,1650-1749,1.0,155,34,3.6541523581440463
heit,57,1650-1749,0.5,78,20,3.197995597686763
heit,57,1650-1749,0.25,39,14,3.1678875312214507
heit,57,1650-1749,0.125,20,8,2.733206219346495
heit,57,1650-1749,0.0625,10,7,2.521928094887362
heit,58,1650-1749,1.0,155,34,3.6541523581440463
heit,58,1650-1749,0.5,78,21,3.378608368981942
heit,58,1650-1749,0.25,39,15,2.986646207210884
heit,58,1650-1749,0.125,20,9,2.865957320949175
heit,58,1650-1749,0.0625,10,4,1.721928094887362
heit,59,1650-1749,1.0,155,34,3.6541523581440463
heit,59,1650-1749,0.5,78,23,3.275078918393132
heit,59,1650-1749,0.25,39,18,3.437764874991224
heit,59,1650-1749,0.125,20,7,2.257717469130148
heit,59,1650-1749,0.0625,10,5,2.1219280948873624
heit,60,1650-1749,1.0,155,34,3.6541523581440463
heit,60,1650-1749,0.5,78,21,3.2846493887541293
heit,60,1650-1749,0.25,39,12,2.8606818640508
heit,60,1650-1749,0.125,20,9,2.6709505944546685
heit,60,1650-1749,0.0625,10,6,2.321928094887362
heit,61,1650-1749,1.0,155,34,3.6541523581440463
heit,61,1650-1749,0.5,78,24,3.5666719199643566
heit,61,1650-1749,0.25,39,13,3.004174349356401
heit,61,1650-1749,0.125,20,7,1.9709505944546686
heit,61,1650-1749,0.0625,10,6,2.4464393446710155
heit,62,1650-1749,1.0,155,34,3.6541523581440463
heit,62,1650-1749,0.5,78,22,3.4941289664628927
heit,62,1650-1749,0.25,39,13,2.8302347622533723
heit,62,1650-1749,0.125,20,8,2.708694969562842
heit,62,1650-1749,0.0625,10,6,2.160964047443681
heit,63,1650-1749,1.0,155,34,3.6541523581440463
heit,63,1650-1749,0.5,78,23,3.1322845089303977
heit,63,1650-1749,0.25,39,13,2.9490069501759986
heit,63,1650-1749,0.125,20,10,2.839353872167201
heit,63,1650-1749,0.0625,10,6,2.4464393446710155
heit,64,1650-1749,1.0,155,34,3.6541523581440463
heit,64,1650-1749,0.5,78,25,3.331935823447831
heit,64,1650-1749,0.25,39,14,3.172113096256849
heit,64,1650-1749,0.125,20,7,2.1192407046368484
heit,64,1650-1749,0.0625,10,6,2.4464393446710155
heit,65,1650-1749,1.0,155,34,3.6541523581440463
heit,65,1650-1749,0.5,78,24,3.4707658754371153
heit,65,1650-1749,0.25,39,18,3.5795220903242786
heit,65,1650-1749,0.125,20,10,2.7588718484453603
heit,65,1650-1749,0.0625,10,7,2.6464393446710153
heit,66,1650-1749,1.0,155,34,3.6541523581440463
heit,66,1650-1749,0.5,78,22,3.3024064553777106
heit,66,1650-1749,0.25,39,15,3.191363837185152
heit,66,1650-1749,0.125,20,13,3.3464393446710154
heit,66,1650-1749,0.0625,10,5,1.9609640474436811
heit,67,1650-1749,1.0,155,34,3.6541523581440463
heit,67,1650-1749,0.5,78,22,3.5298743081775967
heit,67,1650-1749,0.25,39,15,3.3356817055979464
heit,67,1650-1749,0.125,20,12,3.1393538721672014
heit,67,1650-1749,0.0625,10,3,1.1567796494470395
heit,68,1650-1749,1.0,155,34,3.6541523581440463
heit,68,1650-1749,0.5,78,27,3.790058364721206
heit,68,1650-1749,0.25,39,14,3.0892806677918743
heit,68,1650-1749,0.125,20,8,2.7037016960573483
heit,68,1650-1749,0.0625,10,8,2.9219280948873627
heit,69,1650-1749,1.0,155,34,3.6541523581440463
heit,69,1650-1749,0.5,78,29,3.896167150903121
heit,69,1650-1749,0.25,39,14,3.161998528781904
heit,69,1650-1749,0.125,20,12,3.101609497059027
heit,69,1650-1749,0.0625,10,7,2.6464393446710153
heit,70,1650-1749,1.0,155,34,3.6541523581440463
heit,70,1650-1749,0.5,78,25,3.3616800402157407
heit,70,1650-1749,0.25,39,15,3.1801274410203453
heit,70,1650-1749,0.125,20,10,2.7588718484453603
heit,70,1650-1749,0.0625,10,7,2.6464393446710153
heit,71,1650-1749,1.0,155,34,3.6541523581440463
heit,71,1650-1749,0.5,78,22,3.2726180161689613
heit,71,1650-1749,0.25,39,21,3.909793488304694
heit,71,1650-1749,0.125,20,9,2.65887184844536
heit,71,1650-1749,0.0625,10,5,2.1709505944546685
heit,72,1650-1749,1.0,155,34,3.6541523581440463
heit,72,1650-1749,0.5,78,25,3.7007532082642363
heit,72,1650-1749,0.25,39,20,3.5722549390383143
heit,72,1650-1749,0.125,20,9,2.319240704636849
heit,72,1650-1749,0.0625,10,6,2.160964047443681
heit,73,1650-1749,1.0,155,34,3.6541523581440463
heit,73,1650-1749,0.5,78,23,3.392562471974168
heit,73,1650-1749,0.25,39,15,2.9902797828538654
heit,73,1650-1749,0.125,20,10,2.7841837197791888
heit,73,1650-1749,0.0625,10,6,2.4464393446710155
heit,74,1650-1749,1.0,155,34,3.6541523581440463
heit,74,1650-1749,0.5,78,21,3.3451256980894724
heit,74,1650-1749,0.25,39,15,3.1833504415093907
heit,74,1650-1749,0.125,20,12,3.208694969562842
heit,74,1650-1749,0.0625,10,5,2.1709505944546685
heit,75,1650-1749,1.0,155,34,3.6541523581440463
heit,75,1650-1749,0.5,78,25,3.5547844820602013
heit,75,1650-1749,0.25,39,18,3.584410002768982
heit,75,1650-1749,0.125,20,11,3.1659573209491745
heit,75,1650-1749,0.0625,10,6,2.321928094887362
heit,76,1650-1749,1.0,155,34,3.6541523581440463
heit,76,1650-1749,0.5,78,25,3.510730012705415
heit,76,1650-1749,0.25,39,16,3.274677198820952
heit,76,1650-1749,0.125,20,7,2.1609640474436813
heit,76,1650-1749,0.0625,10,7,2.521928094887362
heit,77,1650-1749,1.0,155,34,3.6541523581440463
heit,77,1650-1749,0.5,78,21,3.272540967252796
heit,77,1650-1749,0.25,39,16,3.302377595268542
heit,77,1650-1749,0.125,20,14,3.4464393446710155
heit,77,1650-1749,0.0625,10,7,2.6464393446710153
heit,78,1650-1749,1.0,155,34,3.6541523581440463
heit,78,1650-1749,0.5,78,22,3.5519116637201744
heit,78,1650-1749,0.25,39,17,3.4650504634855563
heit,78,1650-1749,0.125,20,12,3.101609497059027
heit,78,1650-1749,0.0625,10,7,2.721928094887362
heit,79,1650-1749,1.0,155,34,3.6541523581440463
heit,79,1650-1749,0.5,78,23,3.5281543776562354
heit,79,1650-1749,0.25,39,16,3.3158446826280588
heit,79,1650-1749,0.125,20,9,2.5954618442383217
heit,79,1650-1749,0.0625,10,6,2.4464393446710155
heit,80,1650-1749,1.0,155,34,3.6541523581440463
heit,80,1650-1749,0.5,78,23,3.5161473135611043
heit,80,1650-1749,0.25,39,15,3.169447094306348
heit,80,1650-1749,0.125,20,7,2.490468570732828
heit,80,1650-1749,0.0625,10,5,2.0464393446710156
heit,81,1650-1749,1.0,155,34,3.6541523581440463
heit,81,1650-1749,0.5,78,25,3.485886985283066
heit,81,1650-1749,0.25,39,14,3.123767282354603
heit,81,1650-1749,0.125,20,8,2.219240704636849
heit,81,1650-1749,0.0625,10,6,2.3709505944546683
heit,82,1650-1749,1.0,155,34,3.6541523581440463
heit,82,1650-1749,0.5,78,26,3.4778744599579694
heit,82,1650-1749,0.25,39,14,3.1733412229052065
heit,82,1650-1749,0.125,20,11,3.246439344671016
heit,82,1650-1749,0.0625,10,6,2.3709505944546683
heit,83,1650-1749,1.0,155,34,3.6541523581440463
heit,83,1650-1749,0.5,78,24,3.517427640100974
heit,83,1650-1749,0.25,39,15,2.8056551809041754
heit,83,1650-1749,0.125,20,7,2.3414460711655214
heit,83,1650-1749,0.0625,10,6,2.321928094887362
heit,84,1650-1749,1.0,155,34,3.6541523581440463
heit,84,1650-1749,0.5,78,18,3.0065070915022947
heit,84,1650-1749,0.25,39,15,3.273344672389569
heit,84,1650-1749,0.125,20,10,2.901609497059027
heit,84,1650-1749,0.0625,10,8,2.8464393446710154
heit,85,1650-1749,1.0,155,34,3.6541523581440463
heit,85,1650-1749,0.5,78,23,3.440091871624301
heit,85,1650-1749,0.25,39,18,3.5475961288412905
heit,85,1650-1749,0.125,20,10,2.821928094887362
heit,85,1650-1749,0.0625,10,3,1.1567796494470395
heit,86,1650-1749,1.0,155,34,3.6541523581440463
heit,86,1650-1749,0.5,78,26,3.632012139567553
heit,86,1650-1749,0.25,39,13,2.8683595904906998
heit,86,1650-1749,0.125,20,12,3.208694969562842
heit,86,1650-1749,0.0625,10,7,2.6464393446710153
heit,87,1650-1749,1.0,155,34,3.6541523581440463
heit,87,1650-1749,0.5,78,23,3.1871009767416494
heit,87,1650-1749,0.25,39,14,2.7226243495782954
heit,87,1650-1749,0.125,20,8,2.741446071165522
heit,87,1650-1749,0.0625,10,4,1.721928094887362
heit,88,1650-1749,1.0,155,34,3.6541523581440463
heit,88,1650-1749,0.5,78,27,3.7387040271771776
heit,88,1650-1749,0.25,39,17,3.3591133382343488
heit,88,1650-1749,0.125,20,9,2.4954618442383216
heit,88,1650-1749,0.0625,10,3,0.9219280948873624
heit,89,1650-1749,1.0,155,34,3.6541523581440463
heit,89,1650-1749,0.5,78,26,3.5543230318776105
heit,89,1650-1749,0.25,39,18,3.4878197487126528
heit,89,1650-1749,0.125,20,11,3.1414460711655217
heit,89,1650-1749,0.0625,10,3,0.9219280948873624
heit,90,1650-1749,1.0,155,34,3.6541523581440463
heit,90,1650-1749,0.5,78,27,3.756305192860426
heit,90,1650-1749,0.25,39,14,3.1154229757060765
heit,90,1650-1749,0.125,20,9,2.808694969562842
heit,90,1650-1749,0.0625,10,7,2.6464393446710153
heit,91,1650-1749,1.0,155,34,3.6541523581440463
heit,91,1650-1749,0.5,78,25,3.5622787830429155
heit,91,1650-1749,0.25,39,16,3.1471989149910056
heit,91,1650-1749,0.125,20,11,3.146439344671016
heit,91,1650-1749,0.0625,10,4,1.5709505944546687
heit,92,1650-1749,1.0,155,34,3.6541523581440463
heit,92,1650-1749,0.5,78,23,3.340286178998008
heit,92,1650-1749,0.25,39,16,3.3759087749536723
heit,92,1650-1749,0.125,20,8,2.1814963295286756
heit,92,1650-1749,0.0625,10,5,2.0464393446710156
heit,93,1650-1749,1.0,155,34,3.6541523581440463
heit,93,1650-1749,0.5,78,24,3.6532665350370506
heit,93,1650-1749,0.25,39,12,2.6873685641839913
heit,93,1650-1749,0.125,20,7,1.9332062193464952
heit,93,1650-1749,0.0625,10,8,2.9219280948873627
heit,94,1650-1749,1.0,155,34,3.6541523581440463
heit,94,1650-1749,0.5,78,24,3.4442419007609644
heit,94,1650-1749,0.25,39,17,3.246690039264122
heit,94,1650-1749,0.125,20,9,2.7282129458410016
heit,94,1650-1749,0.0625,10,6,2.321928094887362
heit,95,1650-1749,1.0,155,34,3.6541523581440463
heit,95,1650-1749,0.5,78,22,3.562072456884602
heit,95,1650-1749,0.25,39,17,3.4382458081620495
