sfx,iter,factor,sample_size,n_types,entropy
-ament,25,1.0,4452,3,1.1474127487775143
-ament,25,0.5,2226,3,1.1522812697300169
-ament,25,0.25,1113,3,1.1430858938968813
-ament,25,0.125,557,3,1.1579665013844174
-ament,25,0.0625,279,3,1.08494462683045
-ament,26,1.0,4452,3,1.1474127487775143
-ament,26,0.5,2226,3,1.1619693914532319
-ament,26,0.25,1113,3,1.1178011632479037
-ament,26,0.125,557,3,1.159980600117825
-ament,26,0.0625,279,3,1.126174031680013
-ament,27,1.0,4452,3,1.1474127487775143
-ament,27,0.5,2226,3,1.1431917324436092
-ament,27,0.25,1113,3,1.1244926280846494
-ament,27,0.125,557,3,1.1783293609039673
-ament,27,0.0625,279,3,1.1729896852926858
-ament,28,1.0,4452,3,1.1474127487775143
-ament,28,0.5,2226,3,1.1507958537432887
-ament,28,0.25,1113,3,1.1527161924829425
-ament,28,0.125,557,3,1.1359941494036292
-ament,28,0.0625,279,3,1.128220753974075
-ament,29,1.0,4452,3,1.1474127487775143
-ament,29,0.5,2226,3,1.1436836261888361
-ament,29,0.25,1113,3,1.144322547140155
-ament,29,0.125,557,3,1.1148063938790087
-ament,29,0.0625,279,3,1.1946657971906034
-ament,30,1.0,4452,3,1.1474127487775143
-ament,30,0.5,2226,3,1.1158593580881864
-ament,30,0.25,1113,3,1.1266326705194856
-ament,30,0.125,557,3,1.1248626096213974
-ament,30,0.0625,279,3,1.1719550693531644
-ament,31,1.0,4452,3,1.1474127487775143
-ament,31,0.5,2226,3,1.1508167978835269
-ament,31,0.25,1113,3,1.1182916120574413
-ament,31,0.125,557,3,1.1583922266436046
-ament,31,0.0625,279,3,1.1241253259644495
-ament,32,1.0,4452,3,1.1474127487775143
-ament,32,0.5,2226,3,1.1240714799673575
-ament,32,0.25,1113,3,1.1192618298505954
-ament,32,0.125,557,3,1.1904609232301062
-ament,32,0.0625,279,3,1.1072808353445243
-ament,33,1.0,4452,3,1.1474127487775143
-ament,33,0.5,2226,3,1.1539205816563418
-ament,33,0.25,1113,3,1.1498926865459764
-ament,33,0.125,557,3,1.1143402464626897
-ament,33,0.0625,279,3,1.1996125715636081
-ament,34,1.0,4452,3,1.1474127487775143
-ament,34,0.5,2226,3,1.1564820977834962
-ament,34,0.25,1113,3,1.1490243166831045
-ament,34,0.125,557,3,1.1673018334175527
-ament,34,0.0625,279,3,1.087959690996938
-ament,35,1.0,4452,3,1.1474127487775143
-ament,35,0.5,2226,3,1.1514546387056601
-ament,35,0.25,1113,3,1.1612313172453814
-ament,35,0.125,557,3,1.1015315818397748
-ament,35,0.0625,279,3,1.14446153314709
-ament,36,1.0,4452,3,1.1474127487775143
-ament,36,0.5,2226,3,1.144963954054128
-ament,36,0.25,1113,3,1.1210554463213895
-ament,36,0.125,557,3,1.156931490917001
-ament,36,0.0625,279,3,1.1179672386774855
-ament,37,1.0,4452,3,1.1474127487775143
-ament,37,0.5,2226,3,1.1316331870428475
-ament,37,0.25,1113,3,1.133234477108744
-ament,37,0.125,557,3,1.2266687257950752
-ament,37,0.0625,279,3,1.187041247054717
-ament,38,1.0,4452,3,1.1474127487775143
-ament,38,0.5,2226,3,1.1544765237441463
-ament,38,0.25,1113,3,1.1430858938968813
-ament,38,0.125,557,3,1.1426190951562867
-ament,38,0.0625,279,3,1.220447936466466
-ament,39,1.0,4452,3,1.1474127487775143
-ament,39,0.5,2226,3,1.152255674425211
-ament,39,0.25,1113,3,1.150114057551884
-ament,39,0.125,557,3,1.1409698200136442
-ament,39,0.0625,279,3,1.0837357240971421
-ament,40,1.0,4452,3,1.1474127487775143
-ament,40,0.5,2226,3,1.137934937291934
-ament,40,0.25,1113,3,1.1672005341713607
-ament,40,0.125,557,3,1.1987198691672651
-ament,40,0.0625,279,3,1.163505704357098
-ament,41,1.0,4452,3,1.1474127487775143
-ament,41,0.5,2226,3,1.144511815474115
-ament,41,0.25,1113,3,1.1309751460520203
-ament,41,0.125,557,3,1.1082319917839774
-ament,41,0.0625,279,3,1.1438925985276391
-ament,42,1.0,4452,3,1.1474127487775143
-ament,42,0.5,2226,3,1.1480658486040567
-ament,42,0.25,1113,3,1.1496548197719423
-ament,42,0.125,557,3,1.0745197966777613
-ament,42,0.0625,279,3,1.1079047154655768
-ament,43,1.0,4452,3,1.1474127487775143
-ament,43,0.5,2226,3,1.1400833197625608
-ament,43,0.25,1113,3,1.150353926947884
-ament,43,0.125,557,3,1.1604713074470323
-ament,43,0.0625,279,3,1.1568754295377552
-ament,44,1.0,4452,3,1.1474127487775143
-ament,44,0.5,2226,3,1.1487760843211388
-ament,44,0.25,1113,3,1.1562283246566858
-ament,44,0.125,557,3,1.1082319917839774
-ament,44,0.0625,279,3,1.1555761920687755
-ament,45,1.0,4452,3,1.1474127487775143
-ament,45,0.5,2226,3,1.141320676655797
-ament,45,0.25,1113,3,1.1610991802912063
-ament,45,0.125,557,3,1.1583688677003001
-ament,45,0.0625,279,3,1.0725905276272338
-ament,46,1.0,4452,3,1.1474127487775143
-ament,46,0.5,2226,3,1.135946074723409
-ament,46,0.25,1113,3,1.1208720047718226
-ament,46,0.125,557,3,1.1340216380739274
-ament,46,0.0625,279,3,1.1434362559796738
-ament,47,1.0,4452,3,1.1474127487775143
-ament,47,0.5,2226,3,1.1527161924829425
-ament,47,0.25,1113,3,1.1620429175202591
-ament,47,0.125,557,3,1.1645944684341332
-ament,47,0.0625,279,3,1.1007462608812526
-ament,48,1.0,4452,3,1.1474127487775143
-ament,48,0.5,2226,3,1.1499798871942744
-ament,48,0.25,1113,3,1.1414238928347278
-ament,48,0.125,557,3,1.1289819305358257
-ament,48,0.0625,279,3,1.1161418674035466
-ament,49,1.0,4452,3,1.1474127487775143
-ament,49,0.5,2226,3,1.1596451091335094
-ament,49,0.25,1113,3,1.1014193743071123
-ament,49,0.125,557,3,1.133707009301362
-ament,49,0.0625,279,3,1.0695873998666965
-ament,50,1.0,4452,3,1.1474127487775143
-ament,50,0.5,2226,3,1.1298427922993641
-ament,50,0.25,1113,3,1.163203489943718
-ament,50,0.125,557,3,1.1113033471887388
-ament,50,0.0625,279,3,1.1434362559796738
-ament,51,1.0,4452,3,1.1474127487775143
-ament,51,0.5,2226,3,1.1676475489919111
-ament,51,0.25,1113,3,1.1763813870119169
-ament,51,0.125,557,3,1.1023639063188426
-ament,51,0.0625,279,3,1.0918824811988486
-ament,52,1.0,4452,3,1.1474127487775143
-ament,52,0.5,2226,3,1.1643762074183213
-ament,52,0.25,1113,3,1.1236330419532525
-ament,52,0.125,557,3,1.1691133022803957
-ament,52,0.0625,279,3,1.1213906210211748
-ament,53,1.0,4452,3,1.1474127487775143
-ament,53,0.5,2226,3,1.142591451350367
-ament,53,0.25,1113,3,1.1202929873894958
-ament,53,0.125,557,3,1.1888339020432732
-ament,53,0.0625,279,3,1.1509841961137466
-ament,54,1.0,4452,3,1.1474127487775143
-ament,54,0.5,2226,3,1.1350228251583336
-ament,54,0.25,1113,3,1.1119763444703565
-ament,54,0.125,557,3,1.1202403659482625
-ament,54,0.0625,279,3,1.1708815935770174
-ament,55,1.0,4452,3,1.1474127487775143
-ament,55,0.5,2226,3,1.1548539535746172
-ament,55,0.25,1113,3,1.144696275804386
-ament,55,0.125,557,3,1.1240817194366408
-ament,55,0.0625,279,3,1.1587846130584152
-ament,56,1.0,4452,3,1.1474127487775143
-ament,56,0.5,2226,3,1.1405671428307553
-ament,56,0.25,1113,3,1.1566453903944856
-ament,56,0.125,557,3,1.1504473626427822
-ament,56,0.0625,279,3,1.1936982501582851
-ament,57,1.0,4452,3,1.1474127487775143
-ament,57,0.5,2226,3,1.1599546459465555
-ament,57,0.25,1113,3,1.1340032480399513
-ament,57,0.125,557,3,1.17180832389769
-ament,57,0.0625,279,3,1.1062403598361419
-ament,58,1.0,4452,3,1.1474127487775143
-ament,58,0.5,2226,3,1.1316955299641651
-ament,58,0.25,1113,3,1.1541465824107544
-ament,58,0.125,557,3,1.103578565263691
-ament,58,0.0625,279,3,1.1498346196746745
-ament,59,1.0,4452,3,1.1474127487775143
-ament,59,0.5,2226,3,1.142078263382355
-ament,59,0.25,1113,3,1.1657624590577718
-ament,59,0.125,557,3,1.156931490917001
-ament,59,0.0625,279,3,1.1998827585244978
-ament,60,1.0,4452,3,1.1474127487775143
-ament,60,0.5,2226,3,1.1502879145152762
-ament,60,0.25,1113,3,1.1068239872793462
-ament,60,0.125,557,3,1.151441230076683
-ament,60,0.0625,279,3,1.1138518016568004
-ament,61,1.0,4452,3,1.1474127487775143
-ament,61,0.5,2226,3,1.1455465005544685
-ament,61,0.25,1113,3,1.1539059206606423
-ament,61,0.125,557,3,1.137527264086602
-ament,61,0.0625,279,3,1.023661866198796
-ament,62,1.0,4452,3,1.1474127487775143
-ament,62,0.5,2226,3,1.135235282653093
-ament,62,0.25,1113,3,1.134748392560063
-ament,62,0.125,557,3,1.130013761959401
-ament,62,0.0625,279,3,1.0906021910731103
-ament,63,1.0,4452,3,1.1474127487775143
-ament,63,0.5,2226,3,1.142078263382355
-ament,63,0.25,1113,3,1.1506027486215362
-ament,63,0.125,557,3,1.1483709755798204
-ament,63,0.0625,279,3,1.1810350364797564
-ament,64,1.0,4452,3,1.1474127487775143
-ament,64,0.5,2226,3,1.145769076080129
-ament,64,0.25,1113,3,1.1330147246446873
-ament,64,0.125,557,3,1.1592308218092893
-ament,64,0.0625,279,3,1.1015333812495995
-ament,65,1.0,4452,3,1.1474127487775143
-ament,65,0.5,2226,3,1.1375417156851164
-ament,65,0.25,1113,3,1.1087508392721894
-ament,65,0.125,557,3,1.155205337893295
-ament,65,0.0625,279,3,1.1409626819846221
-ament,66,1.0,4452,3,1.1474127487775143
-ament,66,0.5,2226,3,1.1486455042547217
-ament,66,0.25,1113,3,1.1608204641375157
-ament,66,0.125,557,3,1.160942662768039
-ament,66,0.0625,279,3,1.1828079014743071
-ament,67,1.0,4452,3,1.1474127487775143
-ament,67,0.5,2226,3,1.1307837750214333
-ament,67,0.25,1113,3,1.1391612915327554
-ament,67,0.125,557,3,1.1409698200136442
-ament,67,0.0625,279,3,1.1998827585244978
-ament,68,1.0,4452,3,1.1474127487775143
-ament,68,0.5,2226,3,1.1406392009883424
-ament,68,0.25,1113,3,1.1569575320681342
-ament,68,0.125,557,3,1.1776981151220807
-ament,68,0.0625,279,3,1.1179672386774855
-ament,69,1.0,4452,3,1.1474127487775143
-ament,69,0.5,2226,3,1.1603395419416351
-ament,69,0.25,1113,3,1.1431450322647032
-ament,69,0.125,557,3,1.1479975823991302
-ament,69,0.0625,279,3,1.11134276570706
-ament,70,1.0,4452,3,1.1474127487775143
-ament,70,0.5,2226,3,1.1467218763796059
-ament,70,0.25,1113,3,1.1541465824107544
-ament,70,0.125,557,3,1.1196193873195472
-ament,70,0.0625,279,3,1.1587846130584152
-ament,71,1.0,4452,3,1.1474127487775143
-ament,71,0.5,2226,3,1.1533187679200843
-ament,71,0.25,1113,3,1.1657003108183641
-ament,71,0.125,557,3,1.1440442305533927
-ament,71,0.0625,279,3,1.1539701391448933
-ament,72,1.0,4452,3,1.1474127487775143
-ament,72,0.5,2226,3,1.1239533565604258
-ament,72,0.25,1113,3,1.1544933402881385
-ament,72,0.125,557,3,1.1664371723417712
-ament,72,0.0625,279,3,1.0810888387963704
-ament,73,1.0,4452,3,1.1474127487775143
-ament,73,0.5,2226,3,1.1592333583442112
-ament,73,0.25,1113,3,1.1640456012409317
-ament,73,0.125,557,3,1.100708395227803
-ament,73,0.0625,279,3,1.1098322208763958
-ament,74,1.0,4452,3,1.1474127487775143
-ament,74,0.5,2226,3,1.1421776614706818
-ament,74,0.25,1113,3,1.1142919045529929
-ament,74,0.125,557,3,1.1175346234273902
-ament,74,0.0625,279,3,1.1394390368180418
-ament,75,1.0,4452,3,1.1474127487775143
-ament,75,0.5,2226,3,1.1626618461325053
-ament,75,0.25,1113,3,1.14322924075828
-ament,75,0.125,557,3,1.1651800280092608
-ament,75,0.0625,279,3,1.128220753974075
-ament,76,1.0,4452,3,1.1474127487775143
-ament,76,0.5,2226,3,1.1421824950845987
-ament,76,0.25,1113,3,1.1320350257172402
-ament,76,0.125,557,3,1.1863618745203415
-ament,76,0.0625,279,3,1.1777937191521233
-ament,77,1.0,4452,3,1.1474127487775143
-ament,77,0.5,2226,3,1.1410021385469646
-ament,77,0.25,1113,3,1.113083772243211
-ament,77,0.125,557,3,1.1562987331155319
-ament,77,0.0625,279,3,1.1376092037288585
-ament,78,1.0,4452,3,1.1474127487775143
-ament,78,0.5,2226,3,1.1451363998426773
-ament,78,0.25,1113,3,1.1596932078905196
-ament,78,0.125,557,3,1.150868131306014
-ament,78,0.0625,279,3,1.173296139985573
-ament,79,1.0,4452,3,1.1474127487775143
-ament,79,0.5,2226,3,1.158745312937465
-ament,79,0.25,1113,3,1.1271377532947453
-ament,79,0.125,557,3,1.1805066719689112
-ament,79,0.0625,279,3,1.1719550693531644
-ament,80,1.0,4452,3,1.1474127487775143
-ament,80,0.5,2226,3,1.146898007221977
-ament,80,0.25,1113,3,1.1558412270316705
-ament,80,0.125,557,3,1.1117222010500514
-ament,80,0.0625,279,3,1.1241253259644495
-ament,81,1.0,4452,3,1.1474127487775143
-ament,81,0.5,2226,3,1.1421101422158864
-ament,81,0.25,1113,3,1.157106383280683
-ament,81,0.125,557,3,1.1524981686090232
-ament,81,0.0625,279,3,1.1533199173446633
-ament,82,1.0,4452,3,1.1474127487775143
-ament,82,0.5,2226,3,1.150353926947884
-ament,82,0.25,1113,3,1.1419228712745795
-ament,82,0.125,557,3,1.1026664890534286
-ament,82,0.0625,279,3,1.1574101759178448
-ament,83,1.0,4452,3,1.1474127487775143
-ament,83,0.5,2226,3,1.1697854561782686
-ament,83,0.25,1113,3,1.1309353085794638
-ament,83,0.125,557,3,1.143700730230909
-ament,83,0.0625,279,3,1.0532967613479933
-ament,84,1.0,4452,3,1.1474127487775143
-ament,84,0.5,2226,3,1.143433468053083
-ament,84,0.25,1113,3,1.141320676655797
-ament,84,0.125,557,3,1.1786088640620074
-ament,84,0.0625,279,3,1.0541212482525302
-ament,85,1.0,4452,3,1.1474127487775143
-ament,85,0.5,2226,3,1.1663071979991442
-ament,85,0.25,1113,3,1.1534540773998712
-ament,85,0.125,557,3,1.169902918714934
-ament,85,0.0625,279,3,1.1421808044338015
-ament,86,1.0,4452,3,1.1474127487775143
-ament,86,0.5,2226,3,1.1480916092943938
-ament,86,0.25,1113,3,1.1527161924829425
-ament,86,0.125,557,3,1.1592116711141354
-ament,86,0.0625,279,3,1.1731812247315847
-ament,87,1.0,4452,3,1.1474127487775143
-ament,87,0.5,2226,3,1.1531158007647904
-ament,87,0.25,1113,3,1.1475969367152943
-ament,87,0.125,557,3,1.1712503547799933
-ament,87,0.0625,279,3,1.0949715121115622
-ament,88,1.0,4452,3,1.1474127487775143
-ament,88,0.5,2226,3,1.1641995506798255
-ament,88,0.25,1113,3,1.126621188300761
-ament,88,0.125,557,3,1.1506673203957127
-ament,88,0.0625,279,3,1.1587846130584152
-ament,89,1.0,4452,3,1.1474127487775143
-ament,89,0.5,2226,3,1.1531210395714226
-ament,89,0.25,1113,3,1.1810717001127107
-ament,89,0.125,557,3,1.1609068738062753
-ament,89,0.0625,279,3,1.1079047154655768
-ament,90,1.0,4452,3,1.1474127487775143
-ament,90,0.5,2226,3,1.13571581272949
-ament,90,0.25,1113,3,1.1613586413425634
-ament,90,0.125,557,3,1.1017680707791482
-ament,90,0.0625,279,3,1.1983383594517494
-ament,91,1.0,4452,3,1.1474127487775143
-ament,91,0.5,2226,3,1.143105549437468
-ament,91,0.25,1113,3,1.1130285194545357
-ament,91,0.125,557,3,1.1156813317023853
-ament,91,0.0625,279,3,1.103173004658815
-ament,92,1.0,4452,3,1.1474127487775143
-ament,92,0.5,2226,3,1.135955915617059
-ament,92,0.25,1113,3,1.132441297629152
-ament,92,0.125,557,3,1.1356893404966029
-ament,92,0.0625,279,3,1.1213906210211748
-ament,93,1.0,4452,3,1.1474127487775143
-ament,93,0.5,2226,3,1.1532178872937677
-ament,93,0.25,1113,3,1.1313896092061508
-ament,93,0.125,557,3,1.1487251590375465
-ament,93,0.0625,279,3,1.1459213137708608
-ament,94,1.0,4452,3,1.1474127487775143
-ament,94,0.5,2226,3,1.1452196053033952
-ament,94,0.25,1113,3,1.1697219970925474
-ament,94,0.125,557,3,1.1233840121316638
-ament,94,0.0625,279,3,1.1668511386795908
-ament,95,1.0,4452,3,1.1474127487775143
-ament,95,0.5,2226,3,1.1457021382866477
-ament,95,0.25,1113,3,1.1250012616259737
-ament,95,0.125,557,3,1.1177859464603113
-ament,95,0.0625,279,3,1.180032312645732
-ament,96,1.0,4452,3,1.1474127487775143
-ament,96,0.5,2226,3,1.1544765237441463
-ament,96,0.25,1113,3,1.1708069583180711
-ament,96,0.125,557,3,1.1499499820495396
-ament,96,0.0625,279,3,1.099417952956109
-ament,97,1.0,4452,3,1.1474127487775143
-ament,97,0.5,2226,3,1.1323415292852312
-ament,97,0.25,1113,3,1.125216842615434
-ament,97,0.125,557,3,1.1289819305358257
-ament,97,0.0625,279,3,1.1241253259644495
-ament,98,1.0,4452,3,1.1474127487775143
-ament,98,0.5,2226,3,1.1500072284060134
-ament,98,0.25,1113,3,1.1503679994363905
-ament,98,0.125,557,3,1.1499499820495396
-ament,98,0.0625,279,3,1.0837357240971421
-ament,99,1.0,4452,3,1.1474127487775143
-ament,99,0.5,2226,3,1.13881788822016
-ament,99,0.25,1113,3,1.1337121838921933
-ament,99,0.125,557,3,1.1579665013844174
-ament,99,0.0625,279,3,1.14023908813071
-ament,100,1.0,4452,3,1.1474127487775143
-ament,100,0.5,2226,3,1.1444668157899047
-ament,100,0.25,1113,3,1.1537740283744329
-ament,100,0.125,557,3,1.15917336920035
-ament,100,0.0625,279,3,1.220447936466466
-and,1,1.0,37,4,1.2835511773537776
-and,1,0.5,19,4,1.4287947340047853
-and,1,0.25,10,2,1.0
-and,1,0.125,5,2,0.7219280948873623
-and,1,0.0625,3,2,0.9182958340544894
-and,2,1.0,37,4,1.2835511773537776
-and,2,0.5,19,3,0.9132829641650988
-and,2,0.25,10,3,1.360964047443681
-and,2,0.125,5,2,0.7219280948873623
-and,2,0.0625,3,2,0.9182958340544894
-and,3,1.0,37,4,1.2835511773537776
-and,3,0.5,19,4,1.29499507471547
-and,3,0.25,10,3,0.9219280948873624
-and,3,0.125,5,2,0.7219280948873623
-and,3,0.0625,3,1,0.0
-and,4,1.0,37,4,1.2835511773537776
-and,4,0.5,19,3,1.167436723286701
-and,4,0.25,10,1,0.0
-and,4,0.125,5,2,0.9709505944546688
-and,4,0.0625,3,1,0.0
-and,5,1.0,37,4,1.2835511773537776
-and,5,0.5,19,3,1.1897319168207328
-and,5,0.25,10,3,1.2954618442383217
-and,5,0.125,5,2,0.7219280948873623
-and,5,0.0625,3,2,0.9182958340544894
-and,6,1.0,37,4,1.2835511773537776
-and,6,0.5,19,4,1.4287947340047853
-and,6,0.25,10,3,1.1567796494470395
-and,6,0.125,5,2,0.7219280948873623
-and,6,0.0625,3,2,0.9182958340544894
-and,7,1.0,37,4,1.2835511773537776
-and,7,0.5,19,3,1.210810026106033
-and,7,0.25,10,3,1.2954618442383217
-and,7,0.125,5,2,0.7219280948873623
-and,7,0.0625,3,2,0.9182958340544894
-and,8,1.0,37,4,1.2835511773537776
-and,8,0.5,19,3,1.167436723286701
-and,8,0.25,10,3,0.9219280948873624
-and,8,0.125,5,2,0.9709505944546688
-and,8,0.0625,3,2,0.9182958340544894
-and,9,1.0,37,4,1.2835511773537776
-and,9,0.5,19,3,1.3235315761100483
-and,9,0.25,10,3,0.9219280948873624
-and,9,0.125,5,3,1.370950594454669
-and,9,0.0625,3,2,0.9182958340544894
-and,10,1.0,37,4,1.2835511773537776
-and,10,0.5,19,2,0.8997437586982626
-and,10,0.25,10,3,0.9219280948873624
-and,10,0.125,5,2,0.7219280948873623
-and,10,0.0625,3,2,0.9182958340544894
-and,11,1.0,37,4,1.2835511773537776
-and,11,0.5,19,4,1.465255650113225
-and,11,0.25,10,2,0.9709505944546688
-and,11,0.125,5,2,0.9709505944546688
-and,11,0.0625,3,1,0.0
-and,12,1.0,37,4,1.2835511773537776
-and,12,0.5,19,2,0.9819407868640977
-and,12,0.25,10,2,1.0
-and,12,0.125,5,2,0.7219280948873623
-and,12,0.0625,3,2,0.9182958340544894
-and,13,1.0,37,4,1.2835511773537776
-and,13,0.5,19,4,1.5779772001172403
-and,13,0.25,10,2,0.7219280948873623
-and,13,0.125,5,3,1.5219280948873626
-and,13,0.0625,3,2,0.9182958340544894
-and,14,1.0,37,4,1.2835511773537776
-and,14,0.5,19,3,1.210810026106033
-and,14,0.25,10,3,1.1567796494470395
-and,14,0.125,5,2,0.7219280948873623
-and,14,0.0625,3,2,0.9182958340544894
-and,15,1.0,37,4,1.2835511773537776
-and,15,0.5,19,4,1.5779772001172403
-and,15,0.25,10,2,0.8812908992306927
-and,15,0.125,5,1,0.0
-and,15,0.0625,3,2,0.9182958340544894
-and,16,1.0,37,4,1.2835511773537776
-and,16,0.5,19,4,1.5288018145253184
-and,16,0.25,10,2,0.8812908992306927
-and,16,0.125,5,2,0.7219280948873623
-and,16,0.0625,3,2,0.9182958340544894
-and,17,1.0,37,4,1.2835511773537776
-and,17,0.5,19,3,1.2363864108712896
-and,17,0.25,10,2,0.9709505944546688
-and,17,0.125,5,1,0.0
-and,17,0.0625,3,1,0.0
-and,18,1.0,37,4,1.2835511773537776
-and,18,0.5,19,3,1.2363864108712896
-and,18,0.25,10,2,0.7219280948873623
-and,18,0.125,5,2,0.7219280948873623
-and,18,0.0625,3,2,0.9182958340544894
-and,19,1.0,37,4,1.2835511773537776
-and,19,0.5,19,3,1.3235315761100483
-and,19,0.25,10,2,0.7219280948873623
-and,19,0.125,5,3,1.370950594454669
-and,19,0.0625,3,2,0.9182958340544894
-and,20,1.0,37,4,1.2835511773537776
-and,20,0.5,19,3,1.1050139971135324
-and,20,0.25,10,2,1.0
-and,20,0.125,5,2,0.7219280948873623
-and,20,0.0625,3,2,0.9182958340544894
-and,21,1.0,37,4,1.2835511773537776
-and,21,0.5,19,3,1.3235315761100483
-and,21,0.25,10,3,1.1567796494470395
-and,21,0.125,5,2,0.7219280948873623
-and,21,0.0625,3,2,0.9182958340544894
-and,22,1.0,37,4,1.2835511773537776
-and,22,0.5,19,4,1.4574248814091713
-and,22,0.25,10,2,0.9709505944546688
-and,22,0.125,5,3,1.5219280948873626
-and,22,0.0625,3,2,0.9182958340544894
-and,23,1.0,37,4,1.2835511773537776
-and,23,0.5,19,3,1.1897319168207328
-and,23,0.25,10,3,0.9219280948873624
-and,23,0.125,5,2,0.9709505944546688
-and,23,0.0625,3,2,0.9182958340544894
-and,24,1.0,37,4,1.2835511773537776
-and,24,0.5,19,3,1.167436723286701
-and,24,0.25,10,2,0.46899559358928117
-and,24,0.125,5,2,0.9709505944546688
-and,24,0.0625,3,3,1.584962500721156
-and,25,1.0,37,4,1.2835511773537776
-and,25,0.5,19,3,1.2363864108712896
-and,25,0.25,10,2,0.46899559358928117
-and,25,0.125,5,2,0.7219280948873623
-and,25,0.0625,3,3,1.584962500721156
-and,26,1.0,37,4,1.2835511773537776
-and,26,0.5,19,2,0.9494520153879485
-and,26,0.25,10,2,0.9709505944546688
-and,26,0.125,5,3,1.370950594454669
-and,26,0.0625,3,1,0.0
-and,27,1.0,37,4,1.2835511773537776
-and,27,0.5,19,4,1.465255650113225
-and,27,0.25,10,3,1.2954618442383217
-and,27,0.125,5,3,1.370950594454669
-and,27,0.0625,3,1,0.0
-and,28,1.0,37,4,1.2835511773537776
-and,28,0.5,19,3,1.0214554656116668
-and,28,0.25,10,2,0.8812908992306927
-and,28,0.125,5,3,1.370950594454669
-and,28,0.0625,3,3,1.584962500721156
-and,29,1.0,37,4,1.2835511773537776
-and,29,0.5,19,4,1.5288018145253184
-and,29,0.25,10,3,1.360964047443681
-and,29,0.125,5,2,0.9709505944546688
-and,29,0.0625,3,2,0.9182958340544894
-and,30,1.0,37,4,1.2835511773537776
-and,30,0.5,19,3,1.3235315761100483
-and,30,0.25,10,3,1.1567796494470395
-and,30,0.125,5,2,0.7219280948873623
-and,30,0.0625,3,2,0.9182958340544894
-and,31,1.0,37,4,1.2835511773537776
-and,31,0.5,19,3,1.0214554656116668
-and,31,0.25,10,3,1.360964047443681
-and,31,0.125,5,2,0.7219280948873623
-and,31,0.0625,3,2,0.9182958340544894
