lemma,unique_candidates,pos,lemma_freq,base_freq
Kastanie,kastanisch,ADJ.,1148,0
Endokrinologie,endokrinolog,ADJ.,237,0
Endokrinologie,endokrinologisch,ADJ.,237,59
Empathie,empath,ADJ.,1203,0
Empathie,empathisch,ADJ.,1203,394
Methodologie,methodolog,ADJ.,324,0
Methodologie,methodologisch,ADJ.,324,455
Hippie,hipp,ADJ.,845,555
Hippie,hippisch,ADJ.,845,1
Homologie,homolog,ADJ.,61,216
Homologie,homologisch,ADJ.,61,2
Morphologie,morpholog,ADJ.,544,0
Morphologie,morphologisch,ADJ.,544,836
Orthografie,orthograf,ADJ.,119,0
Orthografie,orthografisch,ADJ.,119,96
Koketterie,koketter,ADJ.,110,0
Koketterie,koketterisch,ADJ.,110,0
Amnestie,amnest,ADJ.,416,0
Amnestie,amnestisch,ADJ.,416,0
Trajektorie,trajektor,ADJ.,65,0
Trajektorie,trajektorisch,ADJ.,65,0
Nostalgie,nostalg,ADJ.,1092,0
Nostalgie,nostalgisch,ADJ.,1092,1807
Geografie,geograf,ADJ.,450,0
Geografie,geografisch,ADJ.,450,2204
Schizophrenie,schizophren,ADJ.,1323,913
Schizophrenie,schizophrenisch,ADJ.,1323,0
Bürokratie,bürokrat,ADJ.,2817,0
Bürokratie,bürokratisch,ADJ.,2817,2442
Apostasie,apostas,ADJ.,57,0
Apostasie,apostasisch,ADJ.,57,0
Ergotherapie,ergotherap,ADJ.,621,0
Ergotherapie,ergotherapisch,ADJ.,621,0
Demoskopie,demoskop,ADJ.,223,0
Demoskopie,demoskopisch,ADJ.,223,94
Serigraphie,serigraph,ADJ.,17,0
Serigraphie,serigraphisch,ADJ.,17,0
Studium,studi,ADJ.,64169,0
Studium,studiisch,ADJ.,64169,0
Euthanasie,euthanas,ADJ.,863,0
Euthanasie,euthanasisch,ADJ.,863,0
Maschinerie,maschiner,ADJ.,551,0
Maschinerie,maschinerisch,ADJ.,551,0
Formalie,formal,ADJ.,316,8322
Formalie,formalisch,ADJ.,316,0
Sellerie,seller,ADJ.,709,0
Sellerie,sellerisch,ADJ.,709,0
Telefonie,telefon,ADJ.,1150,0
Telefonie,telefonisch,ADJ.,1150,13337
Anästhesie,anästhes,ADJ.,836,0
Anästhesie,anästhesisch,ADJ.,836,0
Sinfonie,sinfon,ADJ.,1616,0
Sinfonie,sinfonisch,ADJ.,1616,399
Spektroskopie,spektroskop,ADJ.,214,0
Spektroskopie,spektroskopisch,ADJ.,214,167
Paradoxie,paradox,ADJ.,455,1882
Paradoxie,paradoxisch,ADJ.,455,0
Metallurgie,metallurg,ADJ.,120,0
Metallurgie,metallurgisch,ADJ.,120,115
Ätiologie,ätiolog,ADJ.,244,0
Ätiologie,ätiologisch,ADJ.,244,0
Filmographie,filmograph,ADJ.,128,0
Filmographie,filmographisch,ADJ.,128,0
Idiosynkrasie,idiosynkras,ADJ.,45,0
Idiosynkrasie,idiosynkrasisch,ADJ.,45,0
Melancholie,melanchol,ADJ.,1633,0
Melancholie,melancholisch,ADJ.,1633,2504
Geologie,geolog,ADJ.,1278,0
Geologie,geologisch,ADJ.,1278,2840
Typologie,typolog,ADJ.,503,0
Typologie,typologisch,ADJ.,503,236
Polygamie,polygam,ADJ.,202,64
Polygamie,polygamisch,ADJ.,202,0
Philologie,philolog,ADJ.,1086,0
Philologie,philologisch,ADJ.,1086,416
Phobie,phob,ADJ.,838,0
Phobie,phobisch,ADJ.,838,0
Teenie,teen,ADJ.,980,0
Teenie,teenisch,ADJ.,980,0
Pädophilie,pädophil,ADJ.,361,0
Pädophilie,pädophilisch,ADJ.,361,0
Portemonnaie,portemonna,ADJ.,1265,0
Portemonnaie,portemonnaisch,ADJ.,1265,0
Naturalie,natural,ADJ.,272,1500
Naturalie,naturalisch,ADJ.,272,0
Häresie,häres,ADJ.,277,0
Häresie,häresisch,ADJ.,277,0
Zweitbatterie,zweitbatter,ADJ.,13,0
Zweitbatterie,zweitbatterisch,ADJ.,13,0
Archäologie,archäolog,ADJ.,2563,0
Archäologie,archäologisch,ADJ.,2563,4514
Tragikomödie,tragikomöd,ADJ.,262,0
Tragikomödie,tragikomödisch,ADJ.,262,0
Brie,br,ADJ.,179,0
Brie,brisch,ADJ.,179,0
Fluglinie,fluglin,ADJ.,728,0
Fluglinie,fluglinisch,ADJ.,728,0
Analogie,analog,ADJ.,1754,14613
